ensembl_transcript_id	Refactor_log2FC	Refactor_pval	Refactor_padj	Dominissini_LFC	Dominissini_pval	Dominissini_padj
ENST00000302303	NA	NA	NA	Inf	3.7602e-07	2.32325e-06
ENST00000302550	NA	NA	NA	Inf	5.10845e-20	6.69173e-19
ENST00000302798	NA	NA	NA	6.92137	1.97825e-05	9.81063e-05
ENST00000302956	2.0810468819734	0.000173443377542767	0.000792949680334663	NA	NA	NA
ENST00000302995	NA	NA	NA	Inf	1.71199e-05	8.57321e-05
ENST00000303115	NA	NA	NA	2.74112	2.07668e-08	1.45884e-07
ENST00000303165	-2.06905873481498	7.86356980128932e-08	5.61247805832907e-07	NA	NA	NA
ENST00000303277	6.26111018006024	0.00786233629937922	0.0257689682772671	NA	NA	NA
ENST00000303521	-3.41472245614578	0.00442039307627764	0.015398567323648	NA	NA	NA
ENST00000303635	NA	NA	NA	-2.20098	0.00230571	0.00803523
ENST00000303843	-9.29120185314806	4.38491640369851e-06	2.51086499464894e-05	NA	NA	NA
ENST00000303854	-2.27795846408952	5.60132661446068e-08	4.06298592796622e-07	NA	NA	NA
ENST00000304062	2.1567769627616	0.000823189538062998	0.00333187142550796	NA	NA	NA
ENST00000304298	NA	NA	NA	Inf	1.19182e-57	1.61548e-56
ENST00000304400	-2.51120092793414	4.45483834299026e-75	5.03907943715292e-73	NA	NA	NA
ENST00000304457	6.94283480502014	0.000589918905708005	0.00245429029206225	NA	NA	NA
ENST00000304939	9.7193016614112	8.44868469984861e-10	7.44282469568534e-09	NA	NA	NA
ENST00000304953	-23.5853728977629	8.28288417630409e-07	5.21935167273956e-06	NA	NA	NA
ENST00000305435	NA	NA	NA	-3.06481	0.00803958	0.0248156
ENST00000305536	10.9292413001973	2.44175587840317e-12	2.67112414759919e-11	NA	NA	NA
ENST00000305749	-6.68263545790491	0.00294482575152559	0.0106593037038828	NA	NA	NA
ENST00000305882	NA	NA	NA	-2.03797	0.00609746	0.0193761
ENST00000305917	NA	NA	NA	-2.3313	4.50704e-05	0.000211898
ENST00000306390	NA	NA	NA	Inf	0.000445597	0.00178665
ENST00000306402	7.48194537402537	0.00198751476834929	0.00746941824706433	NA	NA	NA
ENST00000306622	NA	NA	NA	Inf	1.98552e-109	2.75577e-108
ENST00000306698	2.39269093863801	8.44024410316693e-10	7.43776300279078e-09	NA	NA	NA
ENST00000306732	NA	NA	NA	3.22695	1.35377e-05	6.87146e-05
ENST00000306833	-2.10549070435134	4.70670363646455e-59	3.72220688729002e-57	NA	NA	NA
ENST00000306848	-7.65828578476198	0.000128161342325214	0.000598519974310645	NA	NA	NA
ENST00000307312	NA	NA	NA	Inf	5.15509e-07	3.138e-06
ENST00000307407	NA	NA	NA	2.20793	1.90999e-06	1.08457e-05
ENST00000307584	2.10516619954368	7.17217948576653e-06	3.98936222908417e-05	NA	NA	NA
ENST00000307808	-24.9106491773763	1.92973687476364e-07	1.31670550663725e-06	NA	NA	NA
ENST00000307984	NA	NA	NA	Inf	4.69255e-16	5.85115e-15
ENST00000308008	NA	NA	NA	Inf	2.45455e-16	3.10007e-15
ENST00000308062	5.935447221001	0.00995949990813677	0.0316903617090817	NA	NA	NA
ENST00000308120	-2.16072468781773	2.81764953919484e-28	7.80011306737989e-27	NA	NA	NA
ENST00000308181	22.2357819707483	3.3703507994673e-06	1.96414024631118e-05	NA	NA	NA
ENST00000308220	NA	NA	NA	-5.5786	0	0
ENST00000308423	2.11005365866756	0.000750297772125817	0.00306243988622783	NA	NA	NA
ENST00000308466	NA	NA	NA	Inf	0.00962467	0.0291406
ENST00000308644	10.5937276110547	1.19826873930159e-11	1.23495956701732e-10	NA	NA	NA
ENST00000308769	NA	NA	NA	Inf	9.2027e-07	5.43805e-06
ENST00000308852	NA	NA	NA	Inf	5.92742e-05	0.000274604
ENST00000308926	NA	NA	NA	-2.01377	2.22045e-16	2.85598e-15
ENST00000308946	2.58043123337236	0.00667574162118313	0.0223415143378992	NA	NA	NA
ENST00000309577	2.13219606873517	6.78644153269289e-07	4.32077938413665e-06	NA	NA	NA
ENST00000309579	-2.2161333768544	2.0365199160348e-48	1.1959138230332e-46	NA	NA	NA
ENST00000309608	5.88831065908789	0.011013524747164	0.0346211028498548	NA	NA	NA
ENST00000309620	NA	NA	NA	Inf	2.18066e-06	1.22876e-05
ENST00000309632	NA	NA	NA	Inf	0.0126737	0.0370997
ENST00000309776	-23.6191054502189	7.9885453751867e-07	5.0442427900973e-06	NA	NA	NA
ENST00000309835	-7.27954819812683	0.00122769526523539	0.00479677085510997	NA	NA	NA
ENST00000309931	2.23928382985913	0.000109823669517187	0.00051823102729943	NA	NA	NA
ENST00000310044	-23.4652893315403	1.81814835466841e-09	1.55070749656514e-08	NA	NA	NA
ENST00000310169	NA	NA	NA	2.27964	0.00738025	0.0229768
ENST00000310396	-2.12529750585127	3.28069751019298e-20	6.14296141664357e-19	NA	NA	NA
ENST00000310397	NA	NA	NA	Inf	0.000502844	0.0019962
ENST00000310441	-12.6205116730401	3.26071937798097e-18	5.42797676913599e-17	NA	NA	NA
ENST00000310483	2.18149883993086	0.00532200502317153	0.0182084217973886	NA	NA	NA
ENST00000311101	2.50561778817206	0.00493174433074691	0.017029418682424	NA	NA	NA
ENST00000311269	-2.58305641769059	0.00203484600545706	0.00762445693057493	NA	NA	NA
ENST00000311278	6.702191269813	0.00434801784576661	0.0151694213807557	NA	NA	NA
ENST00000311322	2.22329777117032	2.4324859451369e-11	2.43336760006446e-10	NA	NA	NA
ENST00000311461	7.01522103168847	0.00236404998909617	0.00873230456357794	NA	NA	NA
ENST00000311573	NA	NA	NA	Inf	1.24382e-86	1.70858e-85
ENST00000311595	6.24914322947934	0.00529565148752498	0.0181272455730732	NA	NA	NA
ENST00000311661	NA	NA	NA	Inf	3.02574e-06	1.67812e-05
ENST00000312033	NA	NA	NA	Inf	3.12197e-11	2.8062e-10
ENST00000312049	NA	NA	NA	-2.2164	1.98286e-13	2.11043e-12
ENST00000312108	-4.70699163420204	9.66839028537539e-15	1.27678264055675e-13	NA	NA	NA
ENST00000312358	NA	NA	NA	3.56303	0.000490218	0.00194976
ENST00000312527	-7.73373494403962	0.000137998809580801	0.000641963112157442	NA	NA	NA
ENST00000312562	2.8110491648234	7.70773089362346e-17	1.17857824190586e-15	NA	NA	NA
ENST00000312722	9.40429906905222	2.11694071054614e-09	1.78896398074322e-08	NA	NA	NA
ENST00000312827	NA	NA	NA	Inf	0.0033595	0.0113311
ENST00000312841	-2.2536605032324	8.60560095756435e-09	6.81143064034345e-08	NA	NA	NA
ENST00000313152	-24.0620503187832	4.94435328470438e-07	3.21167688062699e-06	NA	NA	NA
ENST00000313350	NA	NA	NA	Inf	5.3259e-276	7.7561e-275
ENST00000313396	6.61489952061988	0.00163566152322913	0.0062440190928249	NA	NA	NA
ENST00000313455	NA	NA	NA	Inf	0.0132965	0.0387042
ENST00000313581	NA	NA	NA	Inf	0.00225349	0.00787132
ENST00000313582	2.07111323379985	0.00160155260414098	0.00612567237725762	NA	NA	NA
ENST00000313640	NA	NA	NA	Inf	0.00261981	0.00902703
ENST00000313698	-2.0470095348208	6.37933128313984e-20	1.16756991654284e-18	NA	NA	NA
ENST00000313771	NA	NA	NA	Inf	6.34697e-07	3.81711e-06
ENST00000313778	8.11241250672815	4.53211468895817e-05	0.000226359691305185	NA	NA	NA
ENST00000314124	2.53162388164548	4.87929367841508e-05	0.000242471201880187	NA	NA	NA
ENST00000314412	NA	NA	NA	Inf	1.44192e-112	2.00192e-111
ENST00000314571	-10.3345508198508	7.19282153002073e-12	7.57139108423235e-11	NA	NA	NA
ENST00000314646	11.0481543052353	4.27723632003863e-14	5.3929521440414e-13	NA	NA	NA
ENST00000314668	-6.05733279972251	0.0121707144865109	0.0377810954704423	NA	NA	NA
ENST00000314700	-2.06277506919393	0.000442803944697205	0.00188282065531395	NA	NA	NA
ENST00000314756	-7.83793032824728	5.43450965007695e-05	0.000268226871141137	NA	NA	NA
ENST00000314835	2.11921686808286	0.000504150253421564	0.0021243583197611	NA	NA	NA
ENST00000315032	NA	NA	NA	4.85136	0.00062833	0.00245215
ENST00000315089	NA	NA	NA	-2.32773	0.000121638	0.000537949
ENST00000315313	NA	NA	NA	2.04442	0.00553009	0.0177382
ENST00000315415	7.01650740535247	0.000657685281690381	0.0027153498540994	NA	NA	NA
ENST00000315448	NA	NA	NA	Inf	0	0
ENST00000315470	8.74121593802382	7.08994256774486e-08	5.08134029783843e-07	NA	NA	NA
ENST00000315608	-6.10992059063314	0.0110338736561901	0.034677170679896	NA	NA	NA
ENST00000315699	NA	NA	NA	Inf	0.00330449	0.011161
ENST00000315713	3.09896891167101	0.00078838891131722	0.00320464417560461	NA	NA	NA
ENST00000315950	NA	NA	NA	-2.7035	7.52581e-10	6.01806e-09
ENST00000315984	NA	NA	NA	Inf	9.74074e-06	5.05131e-05
ENST00000316079	NA	NA	NA	Inf	0.0109604	0.0326838
ENST00000316163	NA	NA	NA	Inf	1.43755e-10	1.22468e-09
ENST00000316204	NA	NA	NA	2.02889	1.12685e-05	5.79377e-05
ENST00000316355	-2.36467698411256	1.53422356299676e-31	4.89532605071799e-30	NA	NA	NA
ENST00000316433	-9.36202665910788	8.62772677233984e-09	6.82676326788665e-08	NA	NA	NA
ENST00000316436	2.45877258462992	5.38962458574134e-06	3.0494800854133e-05	NA	NA	NA
ENST00000316479	7.01863577134105	0.00317909881038181	0.0114338190209197	NA	NA	NA
ENST00000316485	NA	NA	NA	Inf	4.64582e-07	2.83859e-06
ENST00000316664	NA	NA	NA	Inf	0.000298459	0.00123595
ENST00000317201	NA	NA	NA	Inf	0.0172925	0.0488106
ENST00000317268	NA	NA	NA	2.30563	4.48135e-05	0.000210825
ENST00000317287	-8.60672096837839	1.51051600909434e-06	9.24190686122896e-06	NA	NA	NA
ENST00000317586	NA	NA	NA	Inf	0.000188283	0.000807796
ENST00000317623	-24.8003417231325	2.18454596017521e-07	1.48104810859336e-06	NA	NA	NA
ENST00000317633	22.6751574220477	2.15189205701727e-06	1.28721761538094e-05	NA	NA	NA
ENST00000317751	-7.51785995927751	0.000141209091692139	0.000655350753439219	NA	NA	NA
ENST00000317880	NA	NA	NA	Inf	0.0118072	0.0349113
ENST00000318024	-2.40470854442422	1.20089784362883e-37	4.99168380785477e-36	NA	NA	NA
ENST00000318224	NA	NA	NA	2.33013	0.00110714	0.00411897
ENST00000318268	-2.35277826711868	0.000531863286211423	0.0022288834952073	NA	NA	NA
ENST00000318504	-2.05840683733598	5.28620310278124e-09	4.27982416065598e-08	NA	NA	NA
ENST00000318721	7.4878977175285	5.92110757511271e-05	0.000290735757112811	NA	NA	NA
ENST00000318991	-8.90530024700136	1.02447105785827e-07	7.21311255022661e-07	NA	NA	NA
ENST00000319098	NA	NA	NA	Inf	0.00954628	0.0289291
ENST00000319129	-2.02167102649983	0.000357186846912464	0.00154205489985672	NA	NA	NA
ENST00000319349	2.09999876704548	0.00837399447060958	0.0272260863928407	NA	NA	NA
ENST00000319451	7.75020651780917	2.00946120500011e-05	0.000105059915245317	NA	NA	NA
ENST00000319465	NA	NA	NA	3.14529	0	0
ENST00000319516	-2.18651055843276	7.82560968492931e-19	1.34907449908838e-17	NA	NA	NA
ENST00000319565	NA	NA	NA	5.6365	0	0
ENST00000319908	NA	NA	NA	Inf	0.00495665	0.0160815
ENST00000320057	7.46195644581984	0.000517248084163324	0.0021745692494909	NA	NA	NA
ENST00000320220	7.92940899011736	7.602454433188e-06	4.21340848104395e-05	NA	NA	NA
ENST00000320310	6.00775764630875	0.0138258504944016	0.0422958849086106	NA	NA	NA
ENST00000320494	NA	NA	NA	Inf	0	0
ENST00000320521	-2.17916471554341	0.0117583924367365	0.0366329869346345	NA	NA	NA
ENST00000320746	2.99970814861108	0.0111398598693984	0.0349823793827962	NA	NA	NA
ENST00000321117	NA	NA	NA	-2.16898	5.47586e-10	4.43108e-09
ENST00000321157	-6.74903689937176	0.0021351033869517	0.00796120690081965	NA	NA	NA
ENST00000321367	NA	NA	NA	Inf	0.00933272	0.0283228
ENST00000321446	2.17616291313169	0.0135460981662886	0.0415552194497682	NA	NA	NA
ENST00000321578	-4.47487941752887	0.0060502924544085	0.0204241770721226	NA	NA	NA
ENST00000321596	NA	NA	NA	Inf	3.50822e-11	3.13611e-10
ENST00000321666	10.0337255862261	1.71382621861266e-07	1.1737370628712e-06	NA	NA	NA
ENST00000321725	NA	NA	NA	Inf	1.15454e-163	1.62547e-162
ENST00000321826	2.30989263292748	6.96090977164295e-18	1.13345787432062e-16	NA	NA	NA
ENST00000321945	-9.8636579665504	1.8485989100806e-10	1.72289778409115e-09	NA	NA	NA
ENST00000321991	-2.43468376857064	0.00339039992630322	0.012130546793618	NA	NA	NA
ENST00000322055	NA	NA	NA	Inf	0.00387255	0.0128899
ENST00000322266	-8.38432953245256	2.09093414098508e-05	0.00010913347634491	NA	NA	NA
ENST00000322275	7.69285806078831	8.39908304272202e-05	0.000403879480762542	NA	NA	NA
ENST00000322569	6.05116334173715	0.0132298557162457	0.0406936384451557	NA	NA	NA
ENST00000322635	NA	NA	NA	-4.44861	1.25193e-09	9.82915e-09
ENST00000322680	NA	NA	NA	-2.73577	0	0
ENST00000322684	2.07209686263566	4.58030549312472e-29	1.32096584754694e-27	NA	NA	NA
ENST00000322941	-6.64413174999292	0.0053300167202337	0.0182267948802441	NA	NA	NA
ENST00000323267	NA	NA	NA	-2.06462	0	0
ENST00000323380	NA	NA	NA	2.65023	0.00686947	0.0215373
ENST00000323418	NA	NA	NA	Inf	0.000711845	0.00275006
ENST00000323441	2.583374913529	0.00896803450035275	0.0289524589701963	NA	NA	NA
ENST00000323517	4.48545995055992	0.00109088053450161	0.00430549159906256	NA	NA	NA
ENST00000323735	2.19943369469489	0.000861262105746417	0.00347475173844056	NA	NA	NA
ENST00000323744	7.98197050290355	5.29102932196263e-06	2.9949222577147e-05	NA	NA	NA
ENST00000323801	NA	NA	NA	Inf	5.00754e-80	6.85937e-79
ENST00000323906	NA	NA	NA	-2.41499	1.04308e-08	7.53785e-08
ENST00000323940	-8.44775135739262	0.000355581413573873	0.00153608499211753	NA	NA	NA
ENST00000323944	NA	NA	NA	-2.51827	1.39626e-07	9.0362e-07
ENST00000324138	-6.0838457270445	0.0112168553184567	0.03517214346619	NA	NA	NA
ENST00000324292	10.3368700133856	9.63001900882482e-11	9.17144667507126e-10	NA	NA	NA
ENST00000324666	7.31549405025145	0.00203470180082211	0.00762445693057493	NA	NA	NA
ENST00000324688	NA	NA	NA	-2.45746	0.000342284	0.00140071
ENST00000324771	-23.4782625204159	9.28541403695814e-07	5.81127953333435e-06	NA	NA	NA
ENST00000324823	NA	NA	NA	-4.61433	0	0
ENST00000324972	-7.46316675136654	0.000222331838550227	0.000995515695001019	NA	NA	NA
ENST00000324987	NA	NA	NA	2.70183	0.00177607	0.00632557
ENST00000325440	NA	NA	NA	Inf	2.28572e-14	2.57132e-13
ENST00000325486	10.0288727980666	2.30054494620543e-11	2.30807126554962e-10	NA	NA	NA
ENST00000325580	6.65819495525725	0.00226037645370909	0.00838865000973119	NA	NA	NA
ENST00000325997	4.10211271081143	0.00805221031157354	0.0262913763870141	NA	NA	NA
ENST00000326016	9.47188800927877	5.77084587849184e-09	4.65989895396065e-08	NA	NA	NA
ENST00000326134	-2.02724813233902	2.81386949386159e-05	0.000144435183244523	NA	NA	NA
ENST00000326147	-2.02186930798298	0.0152596459727231	0.04614003383514	NA	NA	NA
ENST00000326184	6.35323250133535	0.0151485503874667	0.045864413195928	NA	NA	NA
ENST00000326194	NA	NA	NA	Inf	0.000854643	0.00324761
ENST00000326479	NA	NA	NA	Inf	0.00731178	0.0227862
ENST00000326505	2.54718021554298	3.12885241879312e-05	0.000159481296442892	NA	NA	NA
ENST00000326587	NA	NA	NA	-2.28781	0	0
ENST00000326639	-9.85570203581943	0.0150411716181944	0.0455642999299928	NA	NA	NA
ENST00000326742	5.98820043804721	0.00897421327862425	0.0289524589701963	NA	NA	NA
ENST00000326802	NA	NA	NA	Inf	6.60795e-05	0.000303926
ENST00000326828	NA	NA	NA	Inf	5.28572e-07	3.21219e-06
ENST00000326858	NA	NA	NA	2.88907	0.00349549	0.0117466
ENST00000326958	2.01304909510957	1.83793387989472e-31	5.8441215535823e-30	NA	NA	NA
ENST00000327014	NA	NA	NA	Inf	1.03887e-14	1.19836e-13
ENST00000327098	4.39675239180613	0.00193281836229536	0.00727971981432205	NA	NA	NA
ENST00000327155	-2.16807984648792	4.21987498400234e-15	5.7232702485732e-14	NA	NA	NA
ENST00000327174	NA	NA	NA	Inf	2.8637e-08	1.98481e-07
ENST00000327201	-7.76494734961874	0.000190729552042921	0.000865527069448308	NA	NA	NA
ENST00000327238	10.4773879443854	3.6560625575157e-09	3.01126011899234e-08	NA	NA	NA
ENST00000327320	-2.37057655358288	7.11031662165237e-08	5.0932971387907e-07	NA	NA	NA
ENST00000327359	8.65571352858909	1.21905298890772e-07	8.49428490125048e-07	NA	NA	NA
ENST00000327365	7.2121496637424	0.00023231093503748	0.00103778367922885	NA	NA	NA
ENST00000327438	8.13231607932258	2.54524274546498e-06	1.50715940302153e-05	NA	NA	NA
ENST00000327449	-2.61920107686254	1.3560116793499e-06	8.33168351515076e-06	NA	NA	NA
ENST00000327471	NA	NA	NA	3.23243	1.24658e-06	7.23241e-06
ENST00000327564	8.42452411756936	0.000140429588196201	0.000652062017869303	NA	NA	NA
ENST00000327661	-2.00065432154004	5.21344259510485e-16	7.52174676554594e-15	NA	NA	NA
ENST00000327673	NA	NA	NA	-2.1644	6.43265e-07	3.86284e-06
ENST00000327726	-2.34301273746046	3.15961222829953e-06	1.84522423827903e-05	NA	NA	NA
ENST00000327797	NA	NA	NA	Inf	3.55042e-11	3.17191e-10
ENST00000327813	NA	NA	NA	Inf	1.25718e-07	8.1806e-07
ENST00000327921	7.37416031113609	0.000103452665162181	0.000490515986682046	NA	NA	NA
ENST00000327949	-9.22780694865892	1.09542052971964e-08	8.56476108222725e-08	NA	NA	NA
ENST00000327982	5.4467479625862	5.69883686661763e-06	3.21257960618151e-05	NA	NA	NA
ENST00000328332	NA	NA	NA	Inf	1.67197e-38	2.23334e-37
ENST00000328369	NA	NA	NA	Inf	1.61825e-35	2.15309e-34
ENST00000328488	NA	NA	NA	Inf	3.04676e-49	4.10456e-48
ENST00000328528	23.5944133737849	8.18345432182926e-07	5.16141086111718e-06	NA	NA	NA
ENST00000328735	3.23709060341513	4.66744469780091e-15	6.30859322523531e-14	NA	NA	NA
ENST00000328933	-2.14888990468325	1.6057117352596e-05	8.50137039960962e-05	NA	NA	NA
ENST00000329240	6.30193343432931	0.00526242934206439	0.01802470213961	NA	NA	NA
ENST00000329294	-9.83823229620688	1.63413088627338e-09	1.40242576060776e-08	NA	NA	NA
ENST00000329305	12.3412476638051	1.70251941314529e-17	2.70989249151153e-16	NA	NA	NA
ENST00000329331	2.84296887813457	0.00142538569627727	0.0055027679062908	NA	NA	NA
ENST00000329464	5.98820043804721	0.00897421327862425	0.0289524589701963	NA	NA	NA
ENST00000329714	NA	NA	NA	2.85805	2.90033e-07	1.81592e-06
ENST00000329729	NA	NA	NA	Inf	0.0121815	0.0358904
ENST00000329971	11.3949273837877	9.5867670120433e-12	9.96590469048569e-11	NA	NA	NA
ENST00000330168	-6.68030920093881	0.00339334330997768	0.0121395042586369	NA	NA	NA
ENST00000330178	NA	NA	NA	Inf	1.83744e-122	2.5583e-121
ENST00000330287	7.11317332815075	0.000300016896424597	0.00131206882289952	NA	NA	NA
ENST00000330430	NA	NA	NA	-4.79129	0	0
ENST00000330442	NA	NA	NA	-2.29599	1.51959e-05	7.6646e-05
ENST00000330488	NA	NA	NA	-4.90388	0	0
ENST00000330542	8.94237860831907	2.5310038898737e-08	1.91175991681757e-07	NA	NA	NA
ENST00000330802	NA	NA	NA	3.83272	0	0
ENST00000330917	-9.56601582875407	1.62908675531785e-09	1.39853170907536e-08	NA	NA	NA
ENST00000330978	22.2867475730502	3.38021617976274e-08	2.52009634147627e-07	NA	NA	NA
ENST00000330999	7.46593158663597	0.000333700505497556	0.00144881767370341	NA	NA	NA
ENST00000331103	8.00068549706942	6.02026592518114e-06	3.37928288661784e-05	NA	NA	NA
ENST00000331335	NA	NA	NA	Inf	2.09924e-07	1.33234e-06
ENST00000331597	2.07889074336526	0.015917388357802	0.0478862603599319	NA	NA	NA
ENST00000331733	-7.57995887377788	0.000112289211889974	0.000529231941284713	NA	NA	NA
ENST00000332050	NA	NA	NA	-2.10677	0	0
ENST00000332129	-10.2037061980328	1.02230951281929e-10	9.71951173055889e-10	NA	NA	NA
ENST00000332191	-2.39276196884461	0.00986106395742426	0.0314351311186082	NA	NA	NA
ENST00000332294	3.20460070058737	0.00533301123409283	0.0182325170396336	NA	NA	NA
ENST00000332408	NA	NA	NA	Inf	0.000139736	0.000612639
ENST00000332534	NA	NA	NA	-2.29846	0.00597348	0.0190206
ENST00000332567	NA	NA	NA	-2.23495	0.000349108	0.00142651
ENST00000332645	10.747285305468	2.79283216601702e-13	3.3068283046791e-12	NA	NA	NA
ENST00000332807	NA	NA	NA	2.11311	0.00943968	0.0286218
ENST00000333141	2.61489958995193	0.0104568140879083	0.0330782886906897	NA	NA	NA
ENST00000333177	NA	NA	NA	Inf	0.0104888	0.0314607
ENST00000333229	-23.9342614752523	5.68394459217184e-07	3.65850911249866e-06	NA	NA	NA
ENST00000333580	NA	NA	NA	Inf	0.015725	0.0448923
ENST00000333592	NA	NA	NA	Inf	0.00435872	0.0143273
ENST00000333663	NA	NA	NA	Inf	3.15111e-05	0.000151861
ENST00000333677	-2.62621530671551	3.21932389701505e-15	4.38998713229325e-14	NA	NA	NA
ENST00000333730	NA	NA	NA	-2.2648	0	0
ENST00000333807	NA	NA	NA	-3.16528	0.00125781	0.00462445
ENST00000333868	-11.5865769461188	4.1611932259375e-14	5.2514372673011e-13	NA	NA	NA
ENST00000334011	NA	NA	NA	Inf	0	0
ENST00000334047	2.05340848682385	3.37367945842745e-51	2.1454735726405e-49	NA	NA	NA
ENST00000334100	9.30317281975594	2.09308309957386e-09	1.7698864444926e-08	NA	NA	NA
ENST00000334212	-7.0910239714121	0.00481477737903184	0.0166609648522165	NA	NA	NA
ENST00000334218	NA	NA	NA	3.04816	1.00202e-07	6.5933e-07
ENST00000334227	-2.5732718025605	1.07187452301806e-14	1.41054247603093e-13	NA	NA	NA
ENST00000334239	6.96862125340033	0.00547745531333788	0.0186685313223173	NA	NA	NA
ENST00000334363	NA	NA	NA	Inf	0.00100056	0.00375064
ENST00000334383	NA	NA	NA	Inf	1.05847e-34	1.40702e-33
ENST00000334433	NA	NA	NA	-2.06166	0	0
ENST00000334462	6.91132470489851	0.00172394632009874	0.00655023656865712	NA	NA	NA
ENST00000334482	7.48478893490481	9.97735587603008e-05	0.000474212195933236	NA	NA	NA
ENST00000334528	NA	NA	NA	2.59631	6.12574e-06	3.26981e-05
ENST00000334553	NA	NA	NA	Inf	1.37977e-44	1.85145e-43
ENST00000334574	NA	NA	NA	Inf	4.49291e-120	6.2536e-119
ENST00000334661	-6.54101065686491	0.00832501429796202	0.0270732172291448	NA	NA	NA
ENST00000334709	NA	NA	NA	Inf	0.0024882	0.00860721
ENST00000334756	-6.27899536293832	0.00846966683356404	0.0274968854901267	NA	NA	NA
ENST00000334808	3.96831715577983	0.0155461610384125	0.0468933382142278	NA	NA	NA
ENST00000334878	NA	NA	NA	Inf	1.67563e-26	2.21008e-25
ENST00000334909	NA	NA	NA	-2.28413	0.00264135	0.00909129
ENST00000335003	NA	NA	NA	Inf	0.00158387	0.00569958
ENST00000335099	2.68223730192811	6.81156548128093e-11	6.55734939948914e-10	NA	NA	NA
ENST00000335125	-7.1880751046948	0.000877679213603731	0.00353531031749314	NA	NA	NA
ENST00000335219	2.78784052489254	0.000217296300735232	0.000974471942468312	NA	NA	NA
ENST00000335247	-2.49981467471765	1.54352237772019e-13	1.86438589168828e-12	NA	NA	NA
ENST00000335486	NA	NA	NA	Inf	2.03072e-07	1.28997e-06
ENST00000335513	7.58640209261447	0.000106647056696765	0.000504794849053459	NA	NA	NA
ENST00000335583	NA	NA	NA	Inf	0.000525331	0.00207947
ENST00000335866	NA	NA	NA	Inf	5.36331e-05	0.000250074
ENST00000335875	-2.00976155676107	0.00335325289423127	0.0120054196239179	NA	NA	NA
ENST00000335979	-7.59175724800815	0.000145228341682153	0.000672421108946052	NA	NA	NA
ENST00000336176	-3.33068603621695	1.09452374489325e-143	4.5770992968263e-141	NA	NA	NA
ENST00000336573	22.7962485243794	1.89835998719006e-06	1.14574099379938e-05	NA	NA	NA
ENST00000336655	6.50545280083757	0.0035517907046243	0.0126473259511845	NA	NA	NA
ENST00000336665	2.24607383847298	1.16011602526269e-07	8.10407549917747e-07	NA	NA	NA
ENST00000336977	NA	NA	NA	Inf	4.64366e-12	4.47044e-11
ENST00000337003	-2.22248236366642	1.51073225403161e-09	1.30341388594162e-08	NA	NA	NA
ENST00000337023	NA	NA	NA	Inf	4.16478e-09	3.11814e-08
ENST00000337050	8.36799346445601	6.13644609776612e-07	3.92595995128291e-06	NA	NA	NA
ENST00000337087	9.56291056686117	4.33276526665057e-10	3.9195123356131e-09	NA	NA	NA
ENST00000337288	23.8050356382647	6.52500317806693e-07	4.16297012747682e-06	NA	NA	NA
ENST00000337451	-24.3745659241596	3.50928020979519e-07	2.33107421878092e-06	NA	NA	NA
ENST00000337495	NA	NA	NA	-4.78181	2.44249e-15	2.93505e-14
ENST00000337500	NA	NA	NA	Inf	0	0
ENST00000337539	NA	NA	NA	Inf	1.50065e-05	7.57774e-05
ENST00000337540	4.25763957171774	0.00735471521139333	0.0242927405259042	NA	NA	NA
ENST00000337606	NA	NA	NA	Inf	2.29379e-05	0.000112651
ENST00000337809	NA	NA	NA	Inf	5.04549e-46	6.78062e-45
ENST00000337841	2.21612403024741	7.62004063833265e-06	4.22128843002175e-05	NA	NA	NA
ENST00000337857	NA	NA	NA	Inf	0.00193481	0.00684558
ENST00000337907	NA	NA	NA	2.60159	0	0
ENST00000338061	-7.57547744603786	0.000653447816476392	0.00269987421178869	NA	NA	NA
ENST00000338130	-9.17637418898656	2.96991322146168e-08	2.22682979930297e-07	NA	NA	NA
ENST00000338252	NA	NA	NA	Inf	0.000618383	0.00241697
ENST00000338294	NA	NA	NA	Inf	0	0
ENST00000338488	NA	NA	NA	Inf	0.0127721	0.0373282
ENST00000338517	-9.70641890873516	2.42594545005518e-09	2.03947896501745e-08	NA	NA	NA
ENST00000338603	NA	NA	NA	Inf	9.14886e-06	4.76344e-05
ENST00000338675	NA	NA	NA	Inf	1.54411e-14	1.75679e-13
ENST00000338732	NA	NA	NA	-2.4032	0.000687719	0.0026641
ENST00000338768	-2.33962806875371	0.00420499543663874	0.0147356366240769	NA	NA	NA
ENST00000338786	NA	NA	NA	Inf	0.000760781	0.00292041
ENST00000338791	NA	NA	NA	Inf	1.43702e-29	1.90048e-28
ENST00000338839	-2.28605481485358	8.75680663987385e-07	5.49540389405453e-06	NA	NA	NA
ENST00000338882	NA	NA	NA	Inf	7.09554e-219	1.01917e-217
ENST00000338895	NA	NA	NA	Inf	0.0110547	0.0329272
ENST00000338948	NA	NA	NA	Inf	0.000204941	0.000873562
ENST00000338957	-9.76363552653798	0.0149534228060257	0.0453432728462217	NA	NA	NA
ENST00000339012	6.07495570159665	0.00720860358965172	0.0238844488684739	NA	NA	NA
ENST00000339105	-2.40702853201145	0.0011166904285281	0.00440232192934945	NA	NA	NA
ENST00000339123	9.62010222677987	1.65512360839038e-09	1.41823693236804e-08	NA	NA	NA
ENST00000339162	NA	NA	NA	Inf	7.11082e-06	3.75964e-05
