GeneID.intronNumber	Refactor_log2FC	Refactor_pvalue	Refactor_padj	Dominissini_log2FC	Dominissini_pvalue	Dominissini_padj
ENSG00000087258:8	NA	NA	NA	-2.10167610731647	2.15926714389919e-07	3.54333388962859e-05
ENSG00000087274:8	-2.57238480939116	0.000293381690475836	0.00489396198143667	NA	NA	NA
ENSG00000087301:14	NA	NA	NA	-4.01486260074865	0.000518443946898135	0.0284619207697512
ENSG00000088298:6	2.06955660588621	0.000107255615172319	0.00214732395769505	NA	NA	NA
ENSG00000088387:40	-2.19139544057897	7.29436621649189e-11	6.50001963210217e-09	NA	NA	NA
ENSG00000088387:9	2.70652756538298	0.00461275125925389	0.0435328156412808	NA	NA	NA
ENSG00000088448:7	2.33101290940997	0.00201023779263784	0.0229784091663573	NA	NA	NA
ENSG00000088538:57	NA	NA	NA	5.34985176378101	0.0002671148216269	0.016697506385656
ENSG00000088876:2	-2.4441116524195	0.00270196380029152	0.0289889274643557	NA	NA	NA
ENSG00000089022:3	-2.00027230024598	0.00313689116569766	0.0325420034475492	NA	NA	NA
ENSG00000089127:6	NA	NA	NA	-2.67973241032113	0.00026403431218274	0.0165611903698924
ENSG00000089159:14	-2.37805524955725	1.05257203266472e-06	3.92534837365329e-05	NA	NA	NA
ENSG00000089159:16	-2.26326332198679	2.12118956514079e-07	9.43591318309941e-06	NA	NA	NA
ENSG00000089159:17	-2.25157274771298	0.0032727711209034	0.0336262195688004	NA	NA	NA
ENSG00000089159:4	-2.49452856496116	2.16276887563533e-05	0.000547706869605495	NA	NA	NA
ENSG00000089177:5	-2.12888376261575	0.00374720703335237	0.0372834077088718	NA	NA	NA
ENSG00000089351:6	2.15013834834065	2.19273651066292e-07	9.71555238936322e-06	NA	NA	NA
ENSG00000089693:1	NA	NA	NA	-2.00793794576674	0.000508821229411163	0.0280404338814093
ENSG00000089693:7	2.07006236125174	0.00111415261499643	0.0144299629077167	NA	NA	NA
ENSG00000090006:28	-3.4857636433087	2.25166492305574e-05	0.000567286707414028	NA	NA	NA
ENSG00000090612:5	4.48602214536029	3.41011857381624e-21	1.11987290988074e-18	NA	NA	NA
ENSG00000090615:9	NA	NA	NA	3.01177903005613	1.27668785607751e-08	2.68110914018587e-06
ENSG00000091039:12	-2.03619840713504	0.00263165164824404	0.0284120155467693	NA	NA	NA
ENSG00000091592:16	11.3587995966932	0.00101070412326245	0.0133825113143283	NA	NA	NA
ENSG00000092068:4	2.35701883627301	4.3964859501005e-05	0.00100736638366196	NA	NA	NA
ENSG00000092098:12	2.11281828409874	0.00271014490052924	0.0290571566034754	NA	NA	NA
ENSG00000092108:1	2.10179078009673	3.83523157115738e-05	0.00089436671068834	NA	NA	NA
ENSG00000092439:8	NA	NA	NA	2.08468241317536	0.000245204900418959	0.0155923625140311
ENSG00000092439:9	NA	NA	NA	2.03383109713478	0.000795717046368878	0.0400159566113314
ENSG00000092529:29	-3.21565561288844	4.5994962027829e-05	0.00104786114776928	NA	NA	NA
ENSG00000092529:32	-3.1837366535432	9.19107905610018e-05	0.00188679891893522	NA	NA	NA
ENSG00000092929:11	4.09209118323234	5.89656727778744e-05	0.00130243564668913	NA	NA	NA
ENSG00000092978:7	-4.04326802609545	0.000386202251334079	0.00612842911757686	NA	NA	NA
ENSG00000093009:16	NA	NA	NA	-2.23296207058101	2.17775361784975e-07	3.57013869778403e-05
ENSG00000093167:2	2.25782978606403	0.00217321980745704	0.0244509126966562	NA	NA	NA
ENSG00000093217:8	3.95551508390757	6.06310180003154e-05	0.001333679337042	NA	NA	NA
ENSG00000094804:8	NA	NA	NA	-2.75210303196198	2.16588179966082e-22	2.6038293774705e-19
ENSG00000094880:5	-2.12859533464888	0.00514280555099871	0.0472871833636752	NA	NA	NA
ENSG00000095059:5	2.07389052386646	0.00228450412059139	0.0254783154946037	NA	NA	NA
ENSG00000095203:15	2.37999159616926	1.64903091378146e-07	7.50601494815609e-06	NA	NA	NA
ENSG00000095203:17	3.12232046391206	0.000655464382254605	0.00942995433586367	NA	NA	NA
ENSG00000095303:2	NA	NA	NA	-2.24114731550213	1.6486923406296e-14	8.52101726105337e-12
ENSG00000095303:5	NA	NA	NA	-2.84547397534513	1.79846810323083e-16	1.2079880655806e-13
ENSG00000095383:3	NA	NA	NA	3.56979656174898	1.03388116042163e-06	0.000140364173517668
ENSG00000095383:4	NA	NA	NA	2.16292706055441	4.40549234897633e-09	1.01512333703412e-06
ENSG00000095383:7	NA	NA	NA	3.15600627335873	2.00207091370656e-15	1.16638049816157e-12
ENSG00000095485:10	-2.01588161844527	9.2771159268791e-10	6.79682663264885e-08	NA	NA	NA
ENSG00000095713:1	3.98167739226986	3.27581488141084e-09	2.16043184042485e-07	NA	NA	NA
ENSG00000095932:5	3.57547172866349	0.000187711488649251	0.00339690863292255	NA	NA	NA
ENSG00000096696:23	NA	NA	NA	2.30515471828961	9.02513087060566e-09	1.94455235319086e-06
ENSG00000096872:14	NA	NA	NA	-4.21405471347118	0.000221629972703362	0.014301555422551
ENSG00000099139:14	2.91199653738365	1.33081987741097e-13	1.83221570175489e-11	NA	NA	NA
ENSG00000099204:33	NA	NA	NA	-3.567115087591	0.000265962762836276	0.0166502135985098
ENSG00000099338:9	NA	NA	NA	-5.50993523033449	9.28059222930944e-11	2.78928871958578e-08
ENSG00000099917:4	2.13573726107615	0.00132661809988478	0.0165387930188713	NA	NA	NA
ENSG00000099917:7	2.01942391855442	1.18957184565557e-06	4.37633095310288e-05	NA	NA	NA
ENSG00000099953:1	NA	NA	NA	-3.63075206484015	3.10301657901486e-05	0.00277073661208224
ENSG00000100083:9	2.2704752575355	0.000473108446044912	0.00722243964221283	NA	NA	NA
ENSG00000100092:18	NA	NA	NA	-3.27943804696744	0.000138170401155374	0.00966600047144443
ENSG00000100092:19	NA	NA	NA	-2.82897746591784	0.000782405040754123	0.0395021685579038
ENSG00000100150:9	2.42530396565274	0.000119351898380963	0.00234699475409061	NA	NA	NA
ENSG00000100156:1	NA	NA	NA	-2.64179194983908	1.4557170895253e-07	2.47701833867288e-05
ENSG00000100156:3	NA	NA	NA	-3.59862691974486	0.000395251579435792	0.0229359279589771
ENSG00000100201:13	2.61565784240829	1.1949459903477e-07	5.62249028875989e-06	NA	NA	NA
ENSG00000100201:16	2.39643179062936	1.21274756479795e-07	5.69185915710444e-06	NA	NA	NA
ENSG00000100206:7	NA	NA	NA	-4.09704124249203	0.000670541652967882	0.0349279567955992
ENSG00000100207:5	-2.03589515679873	0.00398516574948086	0.0390490286755845	NA	NA	NA
ENSG00000100239:17	-2.0971166293145	1.65500576683931e-07	7.53013532150506e-06	NA	NA	NA
ENSG00000100284:16	3.14134622777881	0.00343864708275224	0.0349197035038382	NA	NA	NA
ENSG00000100478:2	-2.90976458923168	0.00428358137966843	0.0411469597232957	NA	NA	NA
ENSG00000100505:6	NA	NA	NA	-4.33096885835184	4.85469450303528e-06	0.000556609009558787
ENSG00000100578:30	2.74829255631214	5.01679164499991e-05	0.00113344773598233	NA	NA	NA
ENSG00000100578:6	-2.65282109912587	3.39438271304932e-06	0.000109841702723256	NA	NA	NA
ENSG00000100578:7	NA	NA	NA	-2.90828124530307	8.20894709188942e-06	0.000871893187152895
ENSG00000100596:1	2.36936193784608	7.07882234589108e-05	0.00152202177745132	NA	NA	NA
ENSG00000100731:8	NA	NA	NA	2.02608884844742	0.000104444083614587	0.00767731114222169
ENSG00000100767:18	-3.35389323516226	0.00258333089283479	0.0279877557577594	NA	NA	NA
ENSG00000100767:38	-2.65197633993689	0.00211025409355644	0.023903867385213	NA	NA	NA
ENSG00000100796:15	2.42855424353413	0.00250209249405855	0.0272932797039413	NA	NA	NA
ENSG00000100802:4	NA	NA	NA	-2.9633449066212	5.13183242959795e-05	0.00422317225892866
ENSG00000100802:5	NA	NA	NA	-4.14729259946786	3.26068857706903e-07	5.06518050271591e-05
ENSG00000100802:6	-3.28287720721665	2.98695594558627e-11	2.86765749014992e-09	NA	NA	NA
ENSG00000100890:2	3.67199669926012	4.56014002273669e-06	0.000142184427321604	NA	NA	NA
ENSG00000101040:28	3.95979286889722	6.99720698698756e-05	0.00150621389267803	NA	NA	NA
ENSG00000101079:11	2.04645938118562	0.00117928704061114	0.0151036125853908	NA	NA	NA
ENSG00000101079:17	NA	NA	NA	-2.68767562257594	0.000650614136571932	0.0341796984527643
ENSG00000101096:1	NA	NA	NA	3.53576908249787	0.000737486139874972	0.0375312578373673
ENSG00000101096:10	-2.15928136933732	2.68737004444374e-07	1.16076712693372e-05	NA	NA	NA
ENSG00000101096:12	-2.14431836427179	7.62982087949577e-06	0.000223187752240005	NA	NA	NA
ENSG00000101096:2	NA	NA	NA	2.00461934092611	7.65263795683066e-06	0.00082049193058626
ENSG00000101096:4	NA	NA	NA	2.22700126161178	2.84403303562571e-06	0.000350027045061163
ENSG00000101109:9	2.23267643520631	6.51296331341071e-05	0.00141782982795647	NA	NA	NA
ENSG00000101115:1	-2.1103384474515	0.0054423079204666	0.0492831217242253	NA	NA	NA
ENSG00000101115:3	NA	NA	NA	2.02121895300379	7.95626909573998e-06	0.000848314182557613
ENSG00000101146:8	2.06076193608071	0.00499019618549577	0.0461815462156262	NA	NA	NA
ENSG00000101199:10	NA	NA	NA	2.47083590831987	0.000726926870752683	0.0371191368314414
ENSG00000101199:7	NA	NA	NA	2.66590770017503	0.000297170862137008	0.0181123566171852
ENSG00000101230:3	2.73652802881513	7.2924582529188e-05	0.0015598456441181	NA	NA	NA
ENSG00000101333:19	3.39588948584163	1.49641672736111e-07	6.87299093761845e-06	NA	NA	NA
ENSG00000101333:2	NA	NA	NA	-2.37627810948636	1.0929953267275e-90	2.01480329650444e-86
ENSG00000101333:21	NA	NA	NA	-2.05588202495125	1.62531411808229e-16	1.10059638141357e-13
ENSG00000101333:8	2.10633125705879	4.19923589056624e-14	6.16117849357652e-12	NA	NA	NA
ENSG00000101350:1	NA	NA	NA	2.1045930807046	4.54423025573189e-06	0.000525953341448764
ENSG00000101384:23	3.1603086845552	0.000388848385946184	0.00616016835028678	NA	NA	NA
ENSG00000101443:2	NA	NA	NA	-4.4066033696146	0.000820641577538412	0.0410083494819074
ENSG00000101474:6	2.18577009188931	2.45614765601587e-07	1.07293101147282e-05	NA	NA	NA
ENSG00000101596:21	2.41569518329402	4.68091035613385e-05	0.00106402085874211	NA	NA	NA
ENSG00000101605:25	NA	NA	NA	5.37545989738223	0.000250696941756691	0.0158686094716528
ENSG00000101846:5	NA	NA	NA	2.14647614265741	2.00105197334878e-05	0.00189599447510371
ENSG00000101850:6	NA	NA	NA	2.37260855904055	3.26807701319748e-06	0.000396335561986487
ENSG00000101850:8	-3.0702498215368	2.30118664250025e-05	0.000577780513983283	NA	NA	NA
ENSG00000101901:9	2.08770553105962	2.24494504125841e-08	1.24768212335345e-06	NA	NA	NA
ENSG00000101938:5	-4.18227648720297	9.74871461874332e-05	0.0019848518066298	NA	NA	NA
ENSG00000101974:3	NA	NA	NA	-2.11168290177653	5.56411069316683e-12	2.05592031278207e-09
ENSG00000101974:6	2.90223185330666	0.000106615754205331	0.00213865166854179	NA	NA	NA
ENSG00000102001:5	NA	NA	NA	Inf	0.000186493289742366	0.0124471355895426
ENSG00000102038:1	NA	NA	NA	-2.53253955260258	2.5335328266899e-08	5.03381113867259e-06
ENSG00000102038:13	NA	NA	NA	-2.12420009188074	0.000370713764280342	0.0217357381094387
ENSG00000102287:2	-2.07933920943016	0.00351626896906314	0.0355173703402157	NA	NA	NA
ENSG00000102452:26	-2.47140823601727	0.00458930388723115	0.0433649544185813	NA	NA	NA
ENSG00000102452:7	-3.90993154827903	1.0122703907727e-06	3.79406010344834e-05	NA	NA	NA
ENSG00000102580:7	2.16858530391662	0.0039708176353594	0.0389775423423876	NA	NA	NA
ENSG00000102595:19	-2.033301011796	1.49670741183748e-17	3.39664361928279e-15	NA	NA	NA
ENSG00000102595:6	2.50391664421754	7.62911652007357e-05	0.00161852366530271	NA	NA	NA
ENSG00000102699:7	2.05800269575095	6.55778683880529e-05	0.00142570527038217	NA	NA	NA
ENSG00000102878:8	14.2456274815942	2.47824970329832e-07	1.0813168058686e-05	NA	NA	NA
ENSG00000102893:13	NA	NA	NA	-2.07878494740257	0.000309214095643037	0.0187294104868793
ENSG00000102897:4	2.18167085442985	0.00156088121692434	0.0188268545182767	NA	NA	NA
ENSG00000102908:16	2.82963767736922	0.00164744243547188	0.0196291948706234	NA	NA	NA
ENSG00000103021:6	2.16702457852138	0.00143697402553712	0.0176468692060435	NA	NA	NA
ENSG00000103051:12	NA	NA	NA	-2.66544057700661	6.69664589846743e-25	9.91964590302982e-22
ENSG00000103051:13	NA	NA	NA	-3.03118920830883	3.11184457360144e-35	9.74089551205234e-32
ENSG00000103091:12	NA	NA	NA	-2.10835311978514	5.99889914503696e-07	8.55018353744168e-05
ENSG00000103091:23	2.94120137472672	1.1111436204143e-16	2.30175771683411e-14	NA	NA	NA
ENSG00000103227:5	2.07732628352607	0.000849233086382666	0.0116416353910444	NA	NA	NA
ENSG00000103316:3	-3.30144686122895	2.72073761935119e-05	0.000667803822573437	NA	NA	NA
ENSG00000103316:9	NA	NA	NA	3.24167082031469	1.10987565235022e-07	1.93620200028928e-05
ENSG00000103335:48	2.45504191508552	1.10687852422966e-06	4.11002732367352e-05	NA	NA	NA
ENSG00000103404:5	2.20415244169285	0.000887372038420624	0.0120358995322953	NA	NA	NA
ENSG00000103544:6	NA	NA	NA	-3.07301505578456	0.000124205902983437	0.00888200695196729
ENSG00000103657:32	2.43222539983969	1.51384692234519e-06	5.40372692181752e-05	NA	NA	NA
ENSG00000103671:10	2.5991465184994	0.000117978732539883	0.00232490564450064	NA	NA	NA
ENSG00000103888:1	NA	NA	NA	2.61087856312249	0.000899045145966238	0.0441287532237819
ENSG00000103888:2	NA	NA	NA	2.80538098002407	0.000367619203067684	0.0216044974373861
ENSG00000103888:33	2.27712007705886	2.47776639709103e-05	0.000615609717550511	NA	NA	NA
ENSG00000103932:21	2.32076234679308	0.000808758351011978	0.0111658865039499	NA	NA	NA
ENSG00000103995:1	NA	NA	NA	-2.13700920207394	1.44047783425263e-15	8.59644009402332e-13
ENSG00000103995:8	2.27931650536881	5.58765090716195e-08	2.83457138591171e-06	NA	NA	NA
ENSG00000104067:26	2.50053228217324	0.000173800400336635	0.00319015020542282	NA	NA	NA
ENSG00000104331:1	NA	NA	NA	2.13058902078987	2.44346584362091e-05	0.00225462045228078
ENSG00000104365:16	NA	NA	NA	2.19036179428749	0.000855423432836589	0.0424142765096597
ENSG00000104368:20	-2.4006820550861	0.000869985865601151	0.011856251900854	NA	NA	NA
ENSG00000104517:11	-2.19802280691609	0.000321345427910757	0.00528188190098272	NA	NA	NA
ENSG00000104517:38	2.09221860910775	0.0052579067260539	0.048070205206279	NA	NA	NA
ENSG00000104613:12	2.08825307432898	3.81414520868583e-07	1.58787614942512e-05	NA	NA	NA
ENSG00000104613:3	2.84148242439082	1.02008944480764e-08	6.09406564793989e-07	NA	NA	NA
ENSG00000104728:15	-3.61504691863128	2.8986038979682e-07	1.23669705092717e-05	NA	NA	NA
ENSG00000104880:7	-2.66761591519802	0.000211704690682722	0.00375477083525792	NA	NA	NA
ENSG00000104907:4	-2.29164461457054	0.00219028406602459	0.0246057115798345	NA	NA	NA
ENSG00000104970:6	NA	NA	NA	-5.46869254725123	0.000196048239785558	0.0129789254482775
ENSG00000105053:5	2.0674791968877	2.85507087455564e-07	1.22045535412906e-05	NA	NA	NA
ENSG00000105063:14	NA	NA	NA	2.50712305846911	2.81410031696733e-05	0.00254981157283533
ENSG00000105176:1	NA	NA	NA	-3.46741488689356	8.53156564736726e-06	0.000901541953605617
ENSG00000105186:14	2.38469057493684	0.00207899237472582	0.0236048295302025	NA	NA	NA
ENSG00000105186:15	3.69090553237743	0.000343655529481709	0.00558853162602392	NA	NA	NA
ENSG00000105255:10	3.45438971895705	0.000566463510854887	0.00836067195036384	NA	NA	NA
ENSG00000105486:4	NA	NA	NA	-2.06781933725396	7.20927326809102e-14	3.51778609490992e-11
ENSG00000105723:9	NA	NA	NA	-2.74579167615583	8.242267270311e-08	1.47069921330752e-05
ENSG00000105968:2	NA	NA	NA	-2.00414226284204	2.28171002892604e-17	1.68993223499529e-14
ENSG00000106034:19	-2.50338720683523	7.16525857558298e-07	2.80813248949357e-05	NA	NA	NA
ENSG00000106034:21	NA	NA	NA	-3.59779827168386	0.000299588915174407	0.0182444963319439
ENSG00000106034:3	NA	NA	NA	-2.4796474824876	3.83529705044716e-06	0.000454493658469561
ENSG00000106049:5	NA	NA	NA	-2.08074118528433	1.5651438123576e-12	6.37994149988638e-10
ENSG00000106121:20	-3.18185767404361	2.53156069072318e-07	1.101564337189e-05	NA	NA	NA
ENSG00000106351:3	2.54352665756489	0.000245734614331542	0.00423107375890198	NA	NA	NA
ENSG00000106355:12	2.16292068971016	0.000133334665674622	0.00256857869149413	NA	NA	NA
ENSG00000106355:7	NA	NA	NA	2.49524646256566	2.5779576273831e-22	3.05495344438119e-19
ENSG00000106538:3	NA	NA	NA	-2.02065434895661	1.17164107650555e-05	0.00118164097967524
ENSG00000106538:5	NA	NA	NA	-2.42290613129956	1.23497841112035e-05	0.0012357530658535
ENSG00000106591:1	2.2801640591556	0.00349514390971017	0.035351960615879	NA	NA	NA
ENSG00000106648:10	NA	NA	NA	Inf	0.000338018316778162	0.0201721549736562
ENSG00000106665:17	NA	NA	NA	-5.98837240184833	1.20450817635896e-05	0.00120964118941075
ENSG00000106714:22	2.06282940871124	0.000575578923774804	0.00846834427909814	NA	NA	NA
ENSG00000106771:11	2.6943784585748	1.37941360173258e-09	9.81634325694396e-08	NA	NA	NA
ENSG00000107164:4	NA	NA	NA	2.00195571516142	5.75427248506625e-06	0.000646786465015197
ENSG00000107164:6	3.49350718462164	0.00289502065429332	0.0305492566881433	NA	NA	NA
ENSG00000107186:30	3.28668996540143	0.000204607154921759	0.00364826123966609	NA	NA	NA
ENSG00000107242:19	2.30933813459398	0.000145841948972014	0.00275579333431548	NA	NA	NA
ENSG00000107242:6	2.26165662764746	0.000924081733603738	0.0124641635619141	NA	NA	NA
ENSG00000107338,ENSG00000107371:4	2.95961009281205	0.000668210367330305	0.00957870007514365	NA	NA	NA
ENSG00000107404:21	2.78999967033831	4.48159165837651e-09	2.8927757532592e-07	NA	NA	NA
ENSG00000107521:27	2.32378912015988	0.000883199430466452	0.0119924154698689	NA	NA	NA
ENSG00000107679:6	2.41198668807354	0.00187388822715282	0.0217720072843651	NA	NA	NA
ENSG00000107758:2	NA	NA	NA	-2.16665490140892	4.98997328992004e-08	9.36489285849427e-06
ENSG00000107789:1	NA	NA	NA	2.38609222340022	2.9927043307824e-05	0.00268524401997904
ENSG00000107862:15	2.35989959755192	7.58299864183571e-08	3.72166906968864e-06	NA	NA	NA
ENSG00000107864:6	-2.38347987725019	0.00310721770928719	0.0322941816373881	NA	NA	NA
ENSG00000107897:14	2.09802144942306	0.000257894623189022	0.0043975601942838	NA	NA	NA
ENSG00000108175:25	2.28816413707654	0.000520048944267336	0.00780352975032514	NA	NA	NA
ENSG00000108219:9	NA	NA	NA	2.64041631207496	0.000492693068217526	0.0272647601032557
ENSG00000108433:4	NA	NA	NA	2.60233049956999	5.59416644793566e-11	1.73475624369779e-08
ENSG00000108509:17	2.54269540374932	0.00431465602823303	0.0413809638865118	NA	NA	NA
ENSG00000108523:19	2.05557386769545	0.000232088285225341	0.00404397900855734	NA	NA	NA
ENSG00000108557:3	2.12433666873806	4.09640922339894e-10	3.19889614063766e-08	NA	NA	NA
ENSG00000108654:8	2.47546473435751	1.04100565368768e-05	0.000291040912379405	NA	NA	NA
ENSG00000109066:8	NA	NA	NA	2.0313031473714	7.40077598058526e-06	0.000796767253915002
ENSG00000109111:3	2.10300157582188	7.36760009242364e-05	0.00157260445100279	NA	NA	NA
ENSG00000109339:14	NA	NA	NA	-5.29819723085711	2.5683301141837e-09	6.22947718221539e-07
ENSG00000109339:15	NA	NA	NA	-3.13376822056304	1.12300405530929e-06	0.000151103702183319
ENSG00000109472:2	-2.49600426135735	0.00418569617050218	0.0404561854939151	NA	NA	NA
ENSG00000109790:1	2.61682576179366	1.96788425094804e-47	3.38037101599389e-44	NA	NA	NA
ENSG00000110090:16	2.4050068091241	1.49090122422578e-07	6.85329667315478e-06	NA	NA	NA
ENSG00000110497:5	2.19012511225121	0.00363175124622237	0.0363967699619297	NA	NA	NA
ENSG00000110514:17	2.53741093871846	0.000127794588266086	0.00247982355802047	NA	NA	NA
ENSG00000110693:17	NA	NA	NA	-3.05529952417906	1.27006160531612e-08	2.67057415169032e-06
ENSG00000110844:23	-13.0077806381636	1.76922399102351e-05	0.000460687277793214	NA	NA	NA
ENSG00000110906:2	2.08485463710069	0.0020935880738653	0.023746401502177	NA	NA	NA
ENSG00000110911:9	NA	NA	NA	-2.17834327065263	0.000350304573736971	0.020800619184416
ENSG00000111271:3	NA	NA	NA	-4.23211786797743	2.61245145835853e-05	0.00239060202287652
ENSG00000111271:7	NA	NA	NA	-4.24823694071888	0.000346207260197297	0.020579422893505
ENSG00000111319:10	NA	NA	NA	-2.02929154456252	6.0035246760574e-08	1.10544812192744e-05
ENSG00000111424:11	3.3883663948516	0.00166347104979934	0.0197779640150512	NA	NA	NA
ENSG00000111445:8	4.44471317580709	1.51253752894966e-05	0.000401909514028734	NA	NA	NA
ENSG00000111554:9	2.67972155288111	0.000232594972569888	0.00404847046645233	NA	NA	NA
ENSG00000111581:7	2.04823335731965	0.00270172476761195	0.0289889274643557	NA	NA	NA
ENSG00000111664:10	NA	NA	NA	-2.05904511779443	0.000893641256580167	0.04388947869499
ENSG00000111664:9	NA	NA	NA	-2.15094210159523	1.55441130999206e-05	0.00151695914101719
ENSG00000111670:13	2.02465123336719	0.00552264873830487	0.0498368499858911	NA	NA	NA
ENSG00000111670:23	NA	NA	NA	2.1739664356239	3.3354188617951e-05	0.0029463252810703
ENSG00000111696:5	-2.06226973634213	0.00539218781789333	0.0489511928755337	NA	NA	NA
ENSG00000111700:10	NA	NA	NA	-2.32117240488399	1.8193384995518e-10	5.24931364225463e-08
ENSG00000111700:14	NA	NA	NA	-2.23435894049613	8.93223861735275e-07	0.000122876792336094
ENSG00000111700:4	NA	NA	NA	-2.38586556946028	8.48520686943343e-09	1.83537126527573e-06
ENSG00000111799:25	2.22944147997615	1.63246705180313e-07	7.43971872118687e-06	NA	NA	NA
ENSG00000111877:3	-2.56161837262991	2.73589452939241e-05	0.000670639525091789	NA	NA	NA
ENSG00000111912:8	2.39405012117924	0.00352459852322168	0.0355913314966424	NA	NA	NA
ENSG00000112137:13	NA	NA	NA	5.76091417925762	9.37525126847459e-06	0.000974615917655477
ENSG00000112137:14	NA	NA	NA	Inf	0.000664488200347591	0.0347325930656795
ENSG00000112137:15	13.8884011230239	1.45120994869195e-10	1.23220415833612e-08	NA	NA	NA
ENSG00000112200:14	NA	NA	NA	2.0631483965433	5.1923538868567e-05	0.00426240613184104
ENSG00000112200:15	2.20966879766731	4.43837279665867e-22	1.57322703051087e-19	NA	NA	NA
ENSG00000112282:30	2.06775733432154	0.000110949290382174	0.00220940039168696	NA	NA	NA
ENSG00000112297:12	NA	NA	NA	-4.3668219340118	4.81858278202241e-05	0.00401921647998314
ENSG00000112419:8	NA	NA	NA	-2.36931410624119	0.00104789016528157	0.0496995911895007
ENSG00000112425:5	2.26654043271775	0.000595413452285715	0.00870852620054512	NA	NA	NA
ENSG00000112659:23	3.20999471163735	8.79713692317198e-05	0.00182166973879222	NA	NA	NA
ENSG00000112695:4	NA	NA	NA	2.21591885549564	2.32092238185222e-10	6.57082434878516e-08
ENSG00000112715:3	2.16891748968421	4.62419432891017e-11	4.26353771919459e-09	NA	NA	NA
ENSG00000112715:4	NA	NA	NA	-2.59846715866632	7.39155143889294e-17	5.13091192434349e-14
ENSG00000112715:5	2.35008889864476	9.22914544482633e-12	9.60373005258233e-10	NA	NA	NA
ENSG00000112902:12	2.96605034579754	0.000487079606902793	0.00738971676819112	NA	NA	NA
ENSG00000112902:22	NA	NA	NA	-3.77910810123371	0.000418310309097932	0.0240302470639139
ENSG00000112972:9	NA	NA	NA	2.01477565451124	0.000657465543375633	0.0344536115160041
ENSG00000113240:10	NA	NA	NA	-2.0180952884641	1.05113248777963e-10	3.12521656366653e-08
ENSG00000113263:2	NA	NA	NA	-5.80499094940747	3.68668245546078e-05	0.00320731707441408
ENSG00000113303:4	NA	NA	NA	-6.64239601176451	6.35221703626135e-31	1.52733074664334e-27
ENSG00000113384:4	NA	NA	NA	2.37431439227475	2.42818806132088e-13	1.10067243750104e-10
ENSG00000113594:19	NA	NA	NA	2.02857733382389	2.00190823959844e-24	2.86314297053741e-21
ENSG00000113594:2	NA	NA	NA	2.49245531234552	9.37230670743114e-07	0.000128610684200964
ENSG00000113594:6	NA	NA	NA	2.48213457426296	9.81436704777051e-10	2.57226342921535e-07
ENSG00000113645:5	-2.28067990872419	3.50425772197899e-05	0.000827729841226071	NA	NA	NA
ENSG00000113971:6	-2.90928632287496	7.30722492249834e-26	3.54733999444153e-23	NA	NA	NA
ENSG00000114126:13	-3.14194846769626	0.00109510821239305	0.0142560694245944	NA	NA	NA
ENSG00000114378:2	NA	NA	NA	-3.0896899097208	5.92111612632627e-05	0.00475588936651314
ENSG00000114999:1	2.10991718918622	0.00169870988804189	0.0201304874282867	NA	NA	NA
ENSG00000115020:29	2.51432325021341	0.000574322624595636	0.00845208813091152	NA	NA	NA
ENSG00000115109:19	2.03721156279955	6.64266052585530e-10	4.97923395132204e-08	NA	NA	NA
ENSG00000115252:1	2.20340037580347	1.93986435068001e-21	6.52396247214387e-19	NA	NA	NA
ENSG00000115267:13	2.03010326097751	0.00189186921939541	0.0219193377287117	NA	NA	NA
ENSG00000115290:5	NA	NA	NA	-2.02891973288262	0.000711996075673	0.0364802337672802
ENSG00000115290:6	NA	NA	NA	-2.06735428585291	5.79758668935374e-06	0.000650773221996308
ENSG00000115295:14	NA	NA	NA	2.06537250513386	4.17956162635759e-06	0.000487970437761597
ENSG00000115353:3	NA	NA	NA	-3.52186233229216	6.54945940577801e-57	6.79113445785122e-53
ENSG00000115392:17	2.02398155896049	0.00153974079685931	0.018643853462086	NA	NA	NA
ENSG00000115392:9	NA	NA	NA	-2.04917686249703	3.09363567307185e-12	1.18807067755859e-09
ENSG00000115414:6	-2.00068407276709	0.00204700842579707	0.0233074286490737	NA	NA	NA
ENSG00000115415:18	-2.40922769709534	0.000180406731177158	0.00328977846963672	NA	NA	NA
ENSG00000115464:43	2.04045638611806	0.00212934599530978	0.0240591102111226	NA	NA	NA
ENSG00000115504:24	3.92121397993491	8.66191858059941e-08	4.19768454477789e-06	NA	NA	NA
ENSG00000115648:17	NA	NA	NA	Inf	0.000687084617965957	0.0354998712111567
ENSG00000115648:19	4.67540827281431	1.80689169621011e-05	0.000469182540326371	NA	NA	NA
ENSG00000115648:20	2.22995665721672	0.000238352119011149	0.00412863882224478	NA	NA	NA
ENSG00000115685:10	NA	NA	NA	-2.20372639833848	3.72420788070321e-05	0.00323487426303762
ENSG00000115685:14	-2.52733753053943	1.49223412200792e-24	6.58558896809463e-22	NA	NA	NA
ENSG00000115687:12	-2.44550255972976	0.00265324708242893	0.0285926361344081	NA	NA	NA
ENSG00000115760:40	3.85484095062737	0.00013275057380826	0.00255997673895704	NA	NA	NA
ENSG00000115977:22	2.15682548983876	4.19295138510416e-05	0.000966681781754708	NA	NA	NA
ENSG00000116001:13	3.07582115034132	2.46135485088005e-20	7.17552417428229e-18	NA	NA	NA
ENSG00000116001:8	NA	NA	NA	-2.00450260315107	3.75963669175568e-21	4.05025172538334e-18
