GeneID:exonNumber	pval	adjp	Mock_control1	Mock_control2	METTL3_KD1	METTL3_KD2	log2FC
ENSG00000153246:E008	8.97102549557438e-05	0.0256146851618216	35.2081360311222	28.7458367650088	2.60448028276268	3.71201453746633	-2.70877462581422
ENSG00000153246:E013	8.95785767927038e-05	0.0256146851618216	22.6338017342928	13.4147238236708	0.868160094254227	0	-4.73026465034937
ENSG00000153246:E014	0.000143590887759948	0.0376101322791407	12.5743342968294	12.4565292648372	0	0	-30.2810362526878
ENSG00000153815:E007	5.91624634239674e-05	0.0185036442759454	36.4655694608051	17.2475020590053	5.20896056552536	5.5680218061995	-2.6780928807598
ENSG00000153944:E005	0.000115621416792444	0.0316794653828333	115.68387553083	130.314460001373	64.2438469748128	68.6722689431272	-1.0225661912686
ENSG00000153944:E006	3.76319328098118e-05	0.0129637918102322	40.2378697498539	55.5752844123504	15.6268816965761	12.0640472467656	-1.9252609976498
ENSG00000153944:E012	0	0	75.4460057809761	77.6137592655239	323.823715156827	349.857370156202	2.00353943165249
ENSG00000154305:E035	0.000196159803937945	0.04739574709975	23.8912351639758	22.9966694120071	9.54976103679649	5.5680218061995	-2.40447405585527
ENSG00000154473:E011	0	0	839.965531028201	899.744690744777	286.492831103895	263.55303216011	-1.43855216764793
ENSG00000155363:E007	3.0087797507794e-05	0.0107142984990395	28.9209688827075	21.0802802943398	59.0348864092874	69.6002725774938	1.57552534782175
ENSG00000156232:E005	9.37325323610017e-05	0.0266599668717026	41.4953031795369	56.5334789711841	46.012484995474	45.4721780839626	-1.32567592210251
ENSG00000156508:E002	4.44089209850063e-16	1.723410529932e-12	1037.38257948842	1226.48903530704	440.157167786893	464.001817183292	-1.1072117792797
ENSG00000156531:E006	5.14097530512903e-06	0.00246868076280991	16.3466345858782	11.4983347060035	52.9577657495078	54.7522144276284	2.05872431516215
ENSG00000156970:E012	5.29406937411769e-05	0.0168911014101254	31.4358357420734	27.7876422061752	88.5523296139311	79.8083125555262	1.40361802133149
ENSG00000159086:E010	0.000115287978944556	0.0316348217895222	76.7034392106591	78.5719538243575	46.012484995474	36.1921417402968	-1.25924645886841
ENSG00000159131:E025	0.000157944543055066	0.040314655594987	35.2081360311222	22.9966694120071	6.94528075403381	6.49602544056609	-2.35145869523796
ENSG00000159186:E006	7.38081456520545e-05	0.021861696823837	133.287943546391	112.108763383534	45.1443249012198	51.9682035245287	-1.0981605138398
ENSG00000160183:E007	4.1125993832769e-05	0.013794016773053	44.0101700389027	53.6588952946832	102.442891121999	106.720417952157	1.22641588090166
ENSG00000160194:E004	2.20546914064812e-10	3.43760328563414e-07	262.803586803734	252.005168973244	171.895698662337	158.688621476686	-1.0302530609174
ENSG00000160216:E017	1.65423230669148e-14	5.33161876230236e-11	440.101700389027	458.975193681308	154.532496777252	125.280490639489	-1.20233700655484
ENSG00000161526:E004	4.26096352768024e-06	0.00209910959196015	10.0594674374635	8.62375102950265	60.7712065977959	44.544174449596	2.24067556617154
ENSG00000161526:E005	7.33357734195028e-06	0.00336033349443514	31.4358357420734	35.4531986768442	6.94528075403381	5.5680218061995	-2.67261637677968
ENSG00000163110:E015	4.68438662304393e-08	4.16249341805976e-05	0	0	28.6492831103895	33.408130837197	32.5948599806895
ENSG00000163468:E016	4.06149677570911e-05	0.0136937252460158	667.697151161639	1208.28333868921	317.746594497047	265.409039428843	-1.79390028785933
ENSG00000164190:E032	1.46121085231599e-08	1.50195099056596e-05	64.1291049138297	70.9063973536885	13.8905615080676	17.6320690529651	-2.33944543494891
ENSG00000164904:E001	7.86903039395881e-08	6.56014399926845e-05	158.43661214005	166.725853237051	42.5398446184571	38.0481490090299	-1.43373288022211
ENSG00000164961:E013	3.70276773298261e-06	0.00186766818718437	72.9311389216103	75.6973701478566	17.3632018850845	21.3440835904314	-1.77775457021042
ENSG00000165219:E037	1.45345708246758e-06	0.00081051757151868	84.2480397887567	112.108763383534	27.7811230161353	28.7681126653641	-1.5837138486771
ENSG00000165704:E006	2.00950367457153e-14	6.36871999581956e-11	0	0	56.4304061265247	47.3281853526958	35.2350471752088
ENSG00000165732:E014	6.02759316903345e-08	5.18640299473784e-05	123.228476108928	78.5719538243575	28.6492831103895	25.9841017622643	-2.04570756613904
ENSG00000165752:E018	0.000112934765675088	0.0311238393786136	12.5743342968294	29.7040313238425	76.3980882943719	87.2323416304589	1.20944770211636
ENSG00000166130:E001	0	0	428.784799521881	448.435053534138	1340.43918552853	1237.02884461066	1.12028575822583
ENSG00000166200:E012	1.5300091509185e-05	0.00625684903484645	104.366974663684	155.227518531048	96.3657704622192	73.3122871149601	-1.08501480083732
ENSG00000166263:E016	4.6477344346485e-06	0.00225460174648951	2.51486685936587	5.74916735300177	29.5174432046437	21.3440835904314	3.32191326876456
ENSG00000166855:E009	6.21118889654326e-09	7.24605679870475e-06	0	3.83277823533451	36.4627239586775	44.544174449596	4.27539013012185
ENSG00000167113:E001	1.43771830107831e-07	0.000111135624673353	46.5250368982686	64.1990354418531	158.873297248523	167.968657820352	1.23521173362637
ENSG00000167491:E018	2.38142838782096e-13	6.37813604748251e-10	198.674481889904	175.349604266554	84.21152914266	103.936407049057	-1.58475362166671
ENSG00000168003:E011	4.85167461761193e-14	1.44153865927477e-10	457.705768404589	514.550478093658	454.047729294961	533.602089760786	-1.11129366777335
ENSG00000168036:E022	8.11573031000989e-14	2.33828946104676e-10	374.715162045515	387.110601768786	209.226582715269	182.816715970217	-1.30785452399606
ENSG00000168542:E012	7.93462867632044e-08	6.56014399926845e-05	32.6932691717563	37.3695877945115	0	0	-30.9987157433523
ENSG00000168542:E038	2.0425324639417e-06	0.00110029430107146	28.9209688827075	25.871253088508	0	0	-30.6439349710995
ENSG00000168701:E004	0.000168492928810493	0.0421582609957181	56.5845043357321	58.4498680888513	27.7811230161353	38.0481490090299	-1.34411177384995
ENSG00000168872:E002	5.57442185601387e-05	0.0175972334713399	56.5845043357321	35.4531986768442	17.3632018850845	13.9200545154988	-1.86067205803825
ENSG00000168958:E007	1.43130343694953e-05	0.00592971239571782	16.3466345858782	10.5401401471699	76.3980882943719	75.1682943836933	1.79886773261162
ENSG00000169020:E003	6.24358126671831e-05	0.0193534198543654	93.0500737965372	75.6973701478566	24.3084826391183	27.8401090309975	-1.30373678103124
ENSG00000169604:E018	0	0	285.437388538026	265.419892796915	1201.53357044785	1142.37247390526	1.3013854450265
ENSG00000169604:E024	1.63105106967265e-05	0.0065572390973956	57.841937765415	49.8261170593487	28.6492831103895	29.6961162997307	-1.67166546168114
ENSG00000169604:E025	1.20671121095484e-07	9.56107460219791e-05	128.258209827659	119.774319854204	87.6841695196769	83.5203270929925	-1.32258618519032
ENSG00000169604:E027	4.65827376672223e-12	9.8246331509793e-09	3593.74474203383	3621.01723783228	2243.32568355292	2200.29661708317	-1.48699464055014
ENSG00000169604:E028	9.15999259776257e-08	7.50795634657472e-05	1143.00698758179	1286.85529251356	710.154957099957	613.410402316312	-1.66422440861203
ENSG00000169727:E014	0.000187613355112859	0.0459744592545761	65.3865383435127	82.404732059692	32.9900835816606	33.408130837197	-1.28244392788213
ENSG00000169727:E016	4.35044340829638e-06	0.00212666225613065	84.2480397887567	94.8612613245292	32.9900835816606	37.1201453746634	-1.48123667485634
ENSG00000169851:E005	2.09377539177602e-05	0.00799494258934427	114.426442101147	110.192374265867	43.4080047127113	38.0481490090299	-1.2173700590669
ENSG00000169851:E006	0.000187924814260554	0.0459915145819284	3.77230028904881	2.87458367650088	14.7587216023219	27.8401090309975	2.92722646823429
ENSG00000169851:E007	2.6408679452139e-06	0.00136834377854492	10.0594674374635	5.74916735300177	32.9900835816606	45.4721780839626	2.55787383582671
ENSG00000170606:E022	4.50084414183038e-13	1.12614673726603e-09	294.239422545807	317.162398973931	173.632018850845	123.424483370756	-1.54207918169343
ENSG00000170906:E003	0.000121600314795023	0.032892279745081	0	0	12.1542413195592	14.8480581498653	33.4114899193588
ENSG00000170906:E004	5.45746059454899e-09	6.52691692917136e-06	0	0	35.5945638644233	25.9841017622643	34.600948041994
ENSG00000171763:E003	1.73866940769152e-05	0.00687363611700215	11.3169008671464	7.66555647066903	46.8806450897282	49.1841926214289	2.13272698590232
ENSG00000171862:E009	0	0	5474.8651528395	5441.58689961617	2202.52215912297	2088.93618095918	-1.2195455558384
ENSG00000172354:E007	1.11022302462516e-16	4.49186787056746e-13	18.861501445244	19.1638911766726	145.85089583471	140.128548789354	2.64152743546829
ENSG00000172661:E010	5.02949789038531e-07	0.000332083076333295	100.594674374635	78.5719538243575	32.1219234874064	28.7681126653641	-1.7020441560833
ENSG00000173473:E022	0.000152379988285212	0.0392994235000074	167.23864614783	150.43654573688	28.6492831103895	26.9121053966309	-1.11616149022313
ENSG00000175066:E009	5.76710568189753e-10	8.18403941983784e-07	95.5649406559031	97.7358450010301	19.099522073593	16.7040654185985	-2.20477796080665
ENSG00000177189:E019	3.05977465586693e-12	6.68782332195798e-09	37.7230028904881	46.9515333828478	0	1.85600726873317	-5.50423011949345
ENSG00000177311:E004	0.000145257861711157	0.037843746517656	56.5845043357321	37.3695877945115	15.6268816965761	8.35203270929925	-1.81010958241556
ENSG00000182534:E001	6.2490138677207e-05	0.0193534198543654	99.3372409449519	79.5301483831911	42.5398446184571	31.5521235684638	-1.2382058485039
ENSG00000182670:E003	1.39282730904355e-08	1.44363256911557e-05	37.7230028904881	52.7007007358496	92.8931300852023	74.2402907493267	1.8282082372265
ENSG00000183735:E016	2.17769080546049e-09	2.76070218789837e-06	42.7527366092198	27.7876422061752	2.60448028276268	3.71201453746633	-4.00993771779655
ENSG00000185485:E010	4.10486719437664e-06	0.00203805048550463	100.594674374635	121.690708971871	39.9353643356944	32.4801272028304	-1.36066507189926
ENSG00000185896:E002	0.000172027966457433	0.04292978221209	12.5743342968294	11.4983347060035	68.5846474460839	50.1121962557955	1.71558178367676
ENSG00000185984:E014	9.88855242134434e-09	1.09324846008023e-05	295.49685597549	370.821294268614	875.973535102515	980.899841525479	1.15468323546287
ENSG00000186660:E007	7.70851069831213e-06	0.00348179329541482	25.1486685936587	17.2475020590053	114.597132441558	70.5282762118604	1.84849769889768
ENSG00000187244:E014	0.00016780552509188	0.0420415850334936	32.6932691717563	30.6622258826761	81.6070488598973	64.9602544056609	1.21330355959474
ENSG00000188283:E004	1.87403848740386e-05	0.00727272266709681	16.3466345858782	6.7073619118354	0	0	-32.5624921602034
ENSG00000188419:E012	0	0	155.921745280684	159.060296766382	380.254121283351	359.137406499868	1.69852129893691
ENSG00000188554:E014	3.44977955061276e-05	0.0120810898671348	135.802810405757	111.150568824701	47.7488051839825	43.6161708152294	-1.19256875197227
ENSG00000188895:E003	3.78939022154245e-05	0.0129834750585238	119.456175819879	86.2375102950265	42.5398446184571	52.8962071588953	-1.39015462582218
ENSG00000189007:E006	6.41630791315961e-05	0.0197671121847795	94.3075072262202	86.2375102950265	17.3632018850845	15.7760617842319	-1.39241632494144
ENSG00000196275:E002	9.65682925767597e-05	0.0272856365227511	159.694045569733	208.886413825731	39.9353643356944	37.1201453746634	-1.00140008496554
ENSG00000196498:E006	0.000110473390651622	0.0307125716659812	32.6932691717563	32.5786150003434	8.68160094254227	10.2080399780324	-2.16241521790163
ENSG00000196505:E001	8.39353186524727e-05	0.0242567968454664	91.7926403668543	96.7776504421964	54.6940859380163	72.3842834805935	-1.06310439779677
ENSG00000196505:E002	7.43977314497934e-05	0.0220020588134212	23.8912351639758	29.7040313238425	101.574731027745	85.3763343617257	1.30873807119593
ENSG00000197324:E002	1.62184641896435e-05	0.00653404812155555	0	0	16.4950417908303	11.136043612399	36.5883601677269
ENSG00000197614:E006	8.32667268468867e-15	2.82747040066969e-11	0	0	92.024969990948	106.720417952157	34.7636180007769
ENSG00000197746:E013	5.24157273140702e-10	7.60860295770149e-07	502.973371873174	432.145746033966	237.007705731404	231.072904957279	-1.02775880171724
ENSG00000198252:E006	2.57669496573909e-05	0.00949572018013593	0	0	13.8905615080676	4.64001817183292	32.7716688510143
ENSG00000198467:E008	2.06219032072852e-07	0.000152584430742838	26.4061020233416	26.8294476473416	129.35585404388	126.208494273855	1.63858127583153
ENSG00000198610:E010	2.76391793134767e-05	0.00999203623553632	32.6932691717563	113.066957942368	2.60448028276268	1.85600726873317	-3.97573446847074
ENSG00000198898:E003	0.000108014126593337	0.030116935901372	104.366974663684	109.234179707034	58.1667263150332	58.4642289650948	-1.06728765829377
ENSG00000198898:E004	0	0	154.664311851001	152.352934854547	37.3308840529318	30.6241199340973	-2.36998238436656
ENSG00000203485:E008	1.17089671292092e-11	2.34374081195386e-08	23.8912351639758	27.7876422061752	107.651851687524	94.6563707053915	2.2891974410176
ENSG00000203827:E010	0	0	314.358357420734	363.155737797945	49.4851253724909	56.6082216963616	-1.89012493573806
ENSG00000203836:E006	0	0	101.852107804318	107.317790589366	6.94528075403381	2.78401090309975	-3.94011145061019
ENSG00000203836:E007	7.66405025232064e-06	0.00347248355155987	171.010946436879	597.913404712184	21.7040023563557	20.4160799560648	-3.70437945969188
ENSG00000203836:E010	1.72668546127852e-11	3.31659650450304e-08	227.595450772611	419.689216769129	32.1219234874064	23.2000908591646	-3.06252551328403
ENSG00000203836:E011	5.340172748447e-14	1.56227164538336e-10	237.654918210075	256.796141767412	49.4851253724909	57.5362253307282	-1.72198550523056
ENSG00000204265:E002	5.09325137065808e-07	0.000334247540748372	0	0	70.3209676345924	35.2641381059302	32.362452208508
ENSG00000204291:E039	0.000159784354539894	0.0406206862173758	132.030510116708	104.443206912865	15.6268816965761	12.9920508811322	-1.37504540585764
ENSG00000204592:E003	2.56608434165972e-05	0.00949341374010369	90.5352069371714	69.9482027948549	86.8160094254227	95.5843743397581	1.12621433947841
ENSG00000204843:E045	2.90300719207881e-06	0.00149197308549006	23.8912351639758	53.6588952946832	1.73632018850845	0	-5.28932481078305
ENSG00000214078:E012	1.746397807878e-05	0.00688986544295569	75.4460057809761	81.4465375008584	161.477777531286	160.544628745419	1.05172643937701
ENSG00000214078:E020	2.36906723127817e-08	2.32214993074945e-05	148.377144702586	150.43654573688	53.8259258437621	51.9682035245287	-1.48364231546781
ENSG00000214530:E007	0.000115783866264207	0.0316794653828333	12.5743342968294	14.3729183825044	51.2214455609994	39.9041562777631	1.62314426323685
ENSG00000214544:E001	5.11834226952779e-05	0.016413047711448	140.832544124489	178.224187943055	29.5174432046437	28.7681126653641	-1.00316136530195
ENSG00000217740:E004	1.03515856997305e-08	1.13241356067943e-05	71.6737054919273	362.197543239111	0	0	-36.3680331088591
ENSG00000217740:E005	2.38228596405321e-07	0.000172904860439859	154.664311851001	394.776158239455	115.465292535812	69.6002725774938	-2.90974774270505
ENSG00000219481:E012	0	0	314.358357420734	363.155737797945	49.4851253724909	56.6082216963616	-2.03004971785711
ENSG00000007341+ENSG00000116489:E019	1.19948495580502e-12	2.71537690745203e-09	71.6737054919273	79.5301483831911	121.542413195592	120.640472467656	1.85160061146678
ENSG00000007341+ENSG00000116489:E020	0.000104047117196249	0.0291390157758531	11.3169008671464	15.3311129413381	19.9676821678472	33.408130837197	2.17389548955429
ENSG00000011523+ENSG00000138069:E012	6.03985701030929e-06	0.00282744402622587	179.81298044466	222.301137649402	111.992652158795	113.216443392723	-1.1894199691954
ENSG00000012963+ENSG00000170270:E013	1.70188665287174e-05	0.0067988941625375	76.7034392106591	76.6555647066903	13.0224014138134	17.6320690529651	-1.69664289525857
ENSG00000028839+ENSG00000146411:E014	8.28153742840065e-05	0.0240427571650353	90.5352069371714	98.6940395598637	46.012484995474	50.1121962557955	-1.12362534897224
ENSG00000049167+ENSG00000215032:E009	2.82062280969608e-05	0.0101392059025744	0	0	17.3632018850845	12.0640472467656	33.5195203426116
ENSG00000067167+ENSG00000213002:E007	3.82715854563287e-08	3.48212830009787e-05	800.98509470803	548.087287652835	474.883571557062	482.561889870624	-1.02849843477221
ENSG00000068305+ENSG00000183060+ENSG00000214397:E018	9.16099407444193e-09	1.0187346849168e-05	143.347410983855	150.43654573688	80.7388887656431	68.6722689431272	-1.40874560669932
ENSG00000070540+ENSG00000141337:E001	5.76803049767705e-11	1.006272608603e-07	128.258209827659	123.607098089538	38.199044147186	36.1921417402968	-1.91269626499453
ENSG00000070540+ENSG00000141337:E003	1.08812770062139e-05	0.00467079429559282	7.54460057809761	19.1638911766726	0	0	-32.603949653904
ENSG00000070540+ENSG00000141337:E011	2.45581333047085e-13	6.48600765688438e-10	118.198742390196	131.272654560207	23.4403225448641	36.1921417402968	-2.21796501779259
ENSG00000073009+ENSG00000160211:E015	8.91715369483181e-05	0.0255756879683534	17.6040680155611	15.3311129413381	34.7264037701691	54.7522144276284	1.82352902085689
ENSG00000078319+ENSG00000222947+ENSG00000214300+ENSG00000121716:E019	4.64504608260752e-05	0.0151768500511423	64.1291049138297	45.9933388240142	82.4752089541515	80.7363161898928	1.2472469355361
ENSG00000078618+ENSG00000212076:E023	1.14959299324369e-06	0.00065844670002781	254.001552795953	181.098771619556	65.112007069067	74.2402907493267	-1.30012555490927
ENSG00000078618+ENSG00000212076:E024	5.32152940778685e-05	0.0169219295840457	132.030510116708	144.687378383878	52.9577657495078	49.1841926214289	-1.09535874584728
ENSG00000092010+ENSG00000100908:E002	9.62472907595213e-07	0.000563144378961509	27.6635354530246	33.536809559177	1.73632018850845	0	-4.42000764692279
ENSG00000100347+ENSG00000100344:E021	2.2046147460375e-05	0.00838292363316352	85.5054732184396	85.2793157361929	39.0672042414402	33.408130837197	-1.37954484911996
ENSG00000101082+ENSG00000101084:E008	0.000149001328451637	0.0385493804295324	38.980436320171	34.4950041180106	23.4403225448641	21.3440835904314	-1.72448527174373
ENSG00000102103+ENSG00000126768:E001	9.90945810175337e-06	0.00434184961685073	51.5547706170004	67.073619118354	194.467861112947	189.312741410783	1.06668774159701
ENSG00000106133+ENSG00000196313:E028	2.40747551660814e-06	0.00125769431122849	105.624408093367	144.687378383878	92.024969990948	81.6643198242594	-1.2021121687857
ENSG00000106133+ENSG00000196313:E034	0	0	432.55709981093	496.344781475819	268.261469124556	261.697024891377	-1.48453659748484
ENSG00000106133+ENSG00000196313:E037	1.80681491990242e-09	2.33728103087622e-06	86.7629066481226	114.983347060035	49.4851253724909	40.8321599121297	-1.83436345522795
ENSG00000107949+ENSG00000089876:E024	8.97116099126682e-05	0.0256146851618216	71.6737054919273	59.408062647685	36.4627239586775	44.544174449596	-1.36518649376034
ENSG00000107951+ENSG00000215186+ENSG00000220997:E010	8.47503844880748e-10	1.15942184269664e-06	93.0500737965372	106.359596030533	45.1443249012198	31.5521235684638	-1.89321235041842
ENSG00000108278+ENSG00000141140:E005	3.63375995959814e-13	9.3376827891522e-10	325.67525828788	359.322959562611	482.69701240535	451.937769936526	1.11527202362723
ENSG00000111877+ENSG00000111875:E001	7.42183516189154e-06	0.00339259935268022	152.149444991635	168.642242354719	52.0896056552536	76.0962980180599	-1.29310831480208
ENSG00000111877+ENSG00000111875:E002	2.52683551416055e-07	0.000182698854639446	108.139274952732	125.523487207205	39.0672042414402	41.7601635464963	-1.50121988125424
ENSG00000111877+ENSG00000111875:E013	8.10699809700166e-05	0.0236081247186775	57.841937765415	61.3244517653522	123.2787333841	118.784465198923	1.05270090391465
ENSG00000111897+ENSG00000135549:E008	4.80601293206817e-08	4.25070607970335e-05	211.248816186733	206.970024708064	116.333452630066	108.57642522089	-1.16270988708825
ENSG00000113141+ENSG00000170458:E018	0.000144973623002143	0.037843746517656	12.5743342968294	38.3277823533451	2.60448028276268	0.928003634366584	-4.25505941577858
ENSG00000115685+ENSG00000115687:E042	0.000180857266805501	0.0447805418505214	60.3568046247809	43.1187551475133	16.4950417908303	16.7040654185985	-1.63671628175156
ENSG00000116750+ENSG00000116747:E005	9.04686670022414e-09	1.0119612223419e-05	37.7230028904881	55.5752844123504	147.587216023219	126.208494273855	1.63335604810358
ENSG00000117450+ENSG00000132763:E005	7.81346582270359e-05	0.02296434364627	26.4061020233416	30.6622258826761	67.7164873518297	66.816261674394	1.47604933250727
ENSG00000117450+ENSG00000132763:E007	2.36026219069263e-06	0.0012364262745392	36.4655694608051	30.6622258826761	83.3433690484058	88.1603452648255	1.59215436767213
ENSG00000119737+ENSG00000115239:E019	4.16984307083368e-08	3.7579574344246e-05	84.2480397887567	95.8194558833628	47.7488051839825	48.2561889870624	-1.65104326952808
ENSG00000124201+ENSG00000124228+ENSG00000177410:E032	1.71307412699662e-13	4.65363928344889e-10	819.846596153274	816.381764126251	381.99044147186	391.617533702698	-1.0221713221159
ENSG00000124201+ENSG00000124228+ENSG00000177410:E042	1.68249199018478e-05	0.00674977451201596	49.0399037576345	34.4950041180106	10.4179211310507	5.5680218061995	-2.32685453505268
ENSG00000124201+ENSG00000124228+ENSG00000177410:E043	3.51829676503712e-13	9.16482570199903e-10	689.073519466249	577.791318976678	277.811230161353	292.321144825474	-1.09336531282718
ENSG00000124201+ENSG00000124228+ENSG00000177410:E045	0.000203547710335816	0.0485685677433228	30.1784023123905	34.4950041180106	8.68160094254227	4.64001817183292	-2.22073137650539
ENSG00000124788+ENSG00000215019:E013	1.15820206407768e-05	0.00492710040494148	113.169008671464	144.687378383878	24.3084826391183	28.7681126653641	-1.28839991420165
ENSG00000126746+ENSG00000219410:E006	5.66239477529651e-05	0.0177975151352204	36.4655694608051	42.1605605886796	9.54976103679649	12.0640472467656	-2.06314405220257
ENSG00000129197+ENSG00000108559+ENSG00000108561:E003	6.91598761827228e-05	0.0209169493802776	216.278549905465	200.262662796228	82.4752089541515	113.216443392723	-1.15643011043376
ENSG00000129197+ENSG00000108559+ENSG00000108561:E006	2.91119708693e-05	0.0104057784897826	139.575110694806	122.648903530704	64.2438469748128	62.1762435025611	-1.1191233953841
ENSG00000129197+ENSG00000108559+ENSG00000108561:E008	0.000180766358952811	0.0447805418505214	118.198742390196	90.0702885303611	54.6940859380163	46.4001817183292	-1.10928935394948
ENSG00000129422+ENSG00000104213:E004	3.20164744160856e-07	0.00022717122171694	6.28716714841468	0.958194558833628	26.912962921881	37.1201453746634	3.47115577786622
ENSG00000129422+ENSG00000104213:E008	3.44169137633799e-15	1.23483990328619e-11	1.25743342968294	7.66555647066903	57.298566220779	76.0962980180599	4.22317832458898
ENSG00000129472+ENSG00000092203+ENSG00000165819:E031	2.10325756810903e-10	3.31139474826884e-07	128.258209827659	157.143907648715	33.8582436759148	46.4001817183292	-1.7798560787155
ENSG00000129472+ENSG00000092203+ENSG00000165819:E034	3.21162520354745e-05	0.0113281355619481	50.2973371873174	52.7007007358496	15.6268816965761	11.136043612399	-1.89385956839864
ENSG00000129472+ENSG00000092203+ENSG00000165819:E035	1.60386518399669e-07	0.000123476840347548	72.9311389216103	98.6940395598637	27.7811230161353	17.6320690529651	-1.86765294096641
ENSG00000129472+ENSG00000092203+ENSG00000165819:E037	1.80102851521369e-08	1.80252621261055e-05	110.654141812098	107.317790589366	26.912962921881	34.3361344715636	-1.78096304936247
ENSG00000129472+ENSG00000092203+ENSG00000165819:E038	2.10708339665189e-10	3.31139474826884e-07	123.228476108928	135.105432795542	31.2537633931522	36.1921417402968	-1.88701573581155
ENSG00000129472+ENSG00000092203+ENSG00000165819:E039	8.99988016334063e-08	7.40865459783778e-05	100.594674374635	108.2759851482	32.1219234874064	29.6961162997307	-1.70608755412585
ENSG00000129472+ENSG00000092203+ENSG00000165819:E040	0	0	243.94208535849	287.458367650088	73.7936080116093	60.3202362338279	-1.93591816634092
ENSG00000129472+ENSG00000092203+ENSG00000165819:E041	1.22369880894979e-09	1.61594526466857e-06	106.88184152305	120.732514413037	31.2537633931522	26.9121053966309	-1.91792379814687
ENSG00000130332+ENSG00000005206:E003	4.5073939669904e-05	0.014803402797495	27.6635354530246	38.3277823533451	86.8160094254227	91.8723598022918	1.28944003448397
ENSG00000130811+ENSG00000221830+ENSG00000221848+ENSG00000130810:E021	4.16987016915726e-06	0.00205956927695223	32.6932691717563	36.4113932356779	167.554898191066	174.464683260918	1.30073559679188
ENSG00000130811+ENSG00000221830+ENSG00000221848+ENSG00000130810:E033	5.0759851433213e-08	4.42770267377841e-05	69.1588386325615	88.1538994126938	10.4179211310507	24.1280944935312	-3.19368694271357
ENSG00000130811+ENSG00000221830+ENSG00000221848+ENSG00000130810:E034	8.62414584190674e-11	1.490863931823e-07	81.7331729293908	91.9866776480283	48.6169652782367	35.2641381059302	-2.05682496400247
ENSG00000138592+ENSG00000170236:E031	5.62817659144343e-09	6.68901752672313e-06	171.010946436879	207.928219266897	86.8160094254227	68.6722689431272	-1.35692725241821
ENSG00000138592+ENSG00000170236:E032	3.78541484347128e-05	0.0129834750585238	94.3075072262202	89.1120939715274	32.1219234874064	45.4721780839626	-1.31289893481617
ENSG00000144674+ENSG00000176354:E009	1.92351416683501e-07	0.000144004569660241	71.6737054919273	53.6588952946832	11.2860812253049	8.35203270929925	-2.40009068237777
ENSG00000151465+ENSG00000065665+ENSG00000165609:E022	3.2169002637028e-05	0.0113281355619481	32.6932691717563	43.1187551475133	134.564814609405	120.640472467656	1.26107106866614
ENSG00000151465+ENSG00000065665+ENSG00000165609:E024	7.61522726941966e-05	0.0224859687437625	26.4061020233416	43.1187551475133	125.883213666863	115.072450661456	1.30305135668779
ENSG00000151465+ENSG00000065665+ENSG00000165609:E051	0	0	91.7926403668543	107.317790589366	2.60448028276268	0	-6.74520210374661
ENSG00000151465+ENSG00000065665+ENSG00000165609:E054	1.19003695786546e-11	2.35724008160187e-08	99.3372409449519	126.481681766039	38.199044147186	38.0481490090299	-2.05648490543235
ENSG00000153162+ENSG00000188428:E020	0.000109490430585057	0.0304838672023329	57.841937765415	68.0318136771876	32.9900835816606	33.408130837197	-1.38845197783817
ENSG00000158805+ENSG00000187741:E004	6.72295885932872e-05	0.0204875706854524	25.1486685936587	29.7040313238425	44.2761648069656	41.7601635464963	1.68080804604316
ENSG00000158805+ENSG00000187741:E018	6.96913580823244e-05	0.0209358124332048	35.2081360311222	37.3695877945115	53.8259258437621	47.3281853526958	1.51040992408224
ENSG00000160209+ENSG00000215465:E006	7.02701514754267e-08	5.96537118940366e-05	23.8912351639758	34.4950041180106	136.301134797914	120.640472467656	1.65498730863196
ENSG00000160209+ENSG00000215465:E009	1.33226762955019e-14	4.44458505087727e-11	76.7034392106591	80.4883429420248	306.460513271742	337.793322909436	1.55238622872121
ENSG00000161960+ENSG00000129226+ENSG00000207152:E030	0.00014443352998017	0.0377788049435615	46.5250368982686	35.4531986768442	102.442891121999	123.424483370756	1.14591955161016
ENSG00000163798+ENSG00000176714+ENSG00000115254+ENSG00000119760:E032	4.35607327986531e-10	6.37186294425099e-07	308.071190272319	372.737683386281	197.072341395709	206.016806829382	-1.10660971902939
ENSG00000163806+ENSG00000171103:E008	1.56427592207242e-05	0.00638325280664051	2.51486685936587	6.7073619118354	39.0672042414402	25.0560981278978	2.85586241804473
ENSG00000164307+ENSG00000153113:E018	3.16352166684908e-10	4.85136252519909e-07	66.6439717731956	142.770989266211	0	0.928003634366584	-7.82534528587602
ENSG00000164307+ENSG00000153113:E037	8.92895168913554e-09	1.00468141733884e-05	145.862277843221	177.265993384221	53.8259258437621	38.0481490090299	-1.80462039245665
ENSG00000164597+ENSG00000105865:E035	5.72053456826538e-06	0.00270598361301544	64.1291049138297	66.1154245595203	150.191696305981	135.488530617521	1.17994835500534
ENSG00000164941+ENSG00000175305:E030	0	0	672.726884880371	833.629266185256	128.487693949626	105.792414317791	-1.57080289382518
ENSG00000164941+ENSG00000175305:E031	0.000124608885578747	0.0335628561811381	106.88184152305	116.899736177703	17.3632018850845	25.9841017622643	-1.25413887693168
ENSG00000164941+ENSG00000175305:E033	3.85305325645291e-07	0.000265466993166874	103.109541234001	84.3211211773593	13.8905615080676	7.42402907493267	-2.0224330008312
