id	baseMean	baseMean_Mock_control	baseMean_METTL3_KD	foldChange	log2FoldChange	pval	padj
ENSG00000115648	30.3658867020372	16.8536190302868	43.8781543737876	2.60348559528588	1.38044442452454	0.00673226924362964	0.0219601848346851
ENSG00000115738	518.346390575608	810.998844781218	225.693936369999	0.278291316716837	-1.84533220068064	2.66553124354135e-49	1.94088877583463e-47
ENSG00000115758	3138.26318206487	1929.055026325	4347.47133780475	2.25367927740611	1.17228221922883	2.76458522372492e-55	2.44266948976865e-53
ENSG00000115896	87.5704929974079	158.947099271844	16.1938867229716	0.101882241306433	-3.29502549197937	7.37230234636911e-12	7.52169998405911e-11
ENSG00000115935	1120.79283749457	1539.68964440501	701.896030584133	0.455868514239029	-1.13331032578087	2.56319273947127e-36	1.16933898975798e-34
ENSG00000116001	1206.22427362803	1782.79786759325	629.650679662819	0.353181194070441	-1.50151956940844	1.6326170654963e-64	2.01632717580687e-62
ENSG00000116016	5560.77666000975	1615.31591347117	9506.23740654833	5.88506392295749	2.55705808575359	2.99059797849791e-243	1.33703654422684e-239
ENSG00000116017	65.7207680549464	32.5449565446932	98.8965795651996	3.0387682168015	1.60348663694521	3.97401184922957e-06	2.2114777415404e-05
ENSG00000116095	369.690708389168	498.828416382628	240.553000395708	0.482235960292989	-1.0521888582937	6.396241036954e-14	7.70790146307653e-13
ENSG00000116141	373.36277140762	514.994460469951	231.731082345288	0.449968106712885	-1.15210534659565	1.07256340510457e-15	1.47182826014165e-14
ENSG00000116183	78.2686699125722	40.6798530558151	115.857486769329	2.84803110302209	1.50996490189796	1.02509683375082e-06	6.12209848294571e-06
ENSG00000116299	97.2312117907334	29.0570378970108	165.405385684456	5.69243796531208	2.50904666433743	1.32603320685034e-16	1.93612973912034e-15
ENSG00000116489	2468.02543790253	3785.05192511777	1150.99895068728	0.304090663340496	-1.71742657368192	6.98889469002481e-130	4.11130926054775e-127
ENSG00000116525	190.59505050532	120.006909139706	261.183191870934	2.17640129008637	1.12194458868439	1.50758539058206e-08	1.12597941266526e-07
ENSG00000116574	1157.09550215167	1968.95537060338	345.235633699953	0.175339491617911	-2.51177712477575	5.20007506631632e-125	2.76767804839131e-122
ENSG00000116661	297.893066796172	463.952452205927	131.833681386416	0.284153431584626	-1.81525795665727	6.2268216685693e-30	2.08063335693869e-28
ENSG00000116717	531.253831295422	194.689135560239	867.818527030604	4.45745739500749	2.15622100843801	6.63354441941644e-53	5.57467112600132e-51
ENSG00000116984	1499.14583061215	2196.36581167696	801.925849547339	0.365114884453175	-1.45357761129925	4.06498166224142e-62	4.45434314106591e-60
ENSG00000117000	2193.30772667042	1304.78676956155	3081.82868377929	2.36194047615526	1.23997260747949	2.90851919476678e-52	2.3991526966722e-50
ENSG00000117115	10.071132998622	2.13102846245431	18.0112375347897	8.45189909572872	3.07927554354347	0.00364812996861282	0.0126709598070806
ENSG00000117148	18.8395905501327	8.91118298843034	28.7679981118351	3.22830292556953	1.69077595925761	0.0107228667288661	0.033347101120906
ENSG00000117153	608.751134213259	836.376577661322	381.125690765197	0.455686709724585	-1.13388580045971	7.18501182287227e-23	1.61909026500491e-21
ENSG00000117155	1352.90886325783	1858.92999213352	846.887734382146	0.455578068010061	-1.13422979897112	1.00588460271912e-37	4.87755844016991e-36
ENSG00000117305	154.257900434562	209.603112497296	98.9126883718287	0.471904673520078	-1.08343263557439	2.99610252787042e-07	1.90920398825585e-06
ENSG00000117318	1376.11935613416	1898.74484717768	853.493865090641	0.449504242952541	-1.15359336122172	5.66677400029412e-43	3.43292861795595e-41
ENSG00000117394	2724.65266217278	1383.23164203313	4066.07368231243	2.93954646405858	1.55559358209318	2.21443808311156e-67	3.01838712865096e-65
ENSG00000117461	1206.6531337677	1705.7738925403	707.532374995112	0.414786729993523	-1.26955835521736	2.41469649563063e-36	1.10384714648931e-34
ENSG00000117501	9.14542610671813	1.64665498916737	16.6441972242689	10.1078837605715	3.33740907356135	0.00378639729129801	0.0130942334544672
ENSG00000117525	873.384231128063	355.082910651698	1391.68555160443	3.91932562749982	1.97060544067764	1.33403788457282e-66	1.77506445665124e-64
ENSG00000117593	1442.00941395445	1966.79856373994	917.220264168968	0.466351908669711	-1.10050907286046	1.158726304314e-17	1.82538180455498e-16
ENSG00000117906	2427.50579963325	3334.84257553269	1520.16902373381	0.455844313277963	-1.13338691701765	3.99733714947319e-57	3.77031538562547e-55
ENSG00000118007	2220.01451360405	2999.5614146526	1440.4676125555	0.480226077558851	-1.05821434699723	1.20591202923278e-48	8.64005048124027e-47
ENSG00000118194	11.3076028902351	0.484373473286939	22.1308323071834	45.6896042572364	5.5137940415135	2.87515938670502e-05	0.00014339873478448
ENSG00000118257	203.784888029562	286.992674688039	120.577101371086	0.420139996611945	-1.25105796041497	1.66536675798753e-11	1.64796850411923e-10
ENSG00000118487	39.8573179235472	56.5668733396102	23.1477625074842	0.409210570443095	-1.28908468262702	0.00988509521781575	0.0310483937753342
ENSG00000118514	17.5371668274443	1.45312041986082	33.6212132350277	23.1372519273028	4.53214561679656	0.0024803929784349	0.00892861588404732
ENSG00000118600	216.089916396092	300.845970844054	131.333861948131	0.436548515440179	-1.19578609946219	2.46903118351185e-11	2.40386424548013e-10
ENSG00000118762	2144.06916414286	3016.57956755108	1271.55876073464	0.42152336189392	-1.24631550368559	1.91125017690842e-64	2.34747727772587e-62
ENSG00000118922	407.061842408291	615.830706247897	198.292978568685	0.321992678437284	-1.63490021059191	1.11123673652907e-32	4.28285965661565e-31
ENSG00000118946	9.63120495965858	17.1444579342672	2.11795198504997	0.123535663429565	-3.01700050226351	0.00402682387492666	0.0138442972777777
ENSG00000118961	539.842484274351	801.023758711622	278.661209837079	0.347881329119728	-1.52333284366513	4.33815138157023e-36	1.95514185450849e-34
ENSG00000119392	1256.84420477849	1901.14952894346	612.538880613523	0.322193952284192	-1.63399868058059	1.06738162061982e-75	1.78061557815935e-73
ENSG00000119508	2678.38664565549	1174.22954114453	4182.54375016644	3.56194730554103	1.83266617376773	3.0786746649447e-110	1.16645243152837e-107
ENSG00000119608	26.3752930541795	40.292783917202	12.4578021911571	0.309181967092588	-1.69347191774869	0.00119970755369904	0.00459216826290896
ENSG00000119737	90.7812448577955	122.141159902284	59.4213298133074	0.486497179663647	-1.03949665349262	9.1055337591139e-05	0.000418128803720691
ENSG00000119772	139.105954912654	192.073733624498	86.1381762008107	0.448464111023165	-1.15693555884117	1.24034645495145e-07	8.32133993216828e-07
ENSG00000119838	37.926847123424	24.0208426948759	51.832851551972	2.15782819155753	1.10958000057413	0.0110499141352852	0.0342593315645168
ENSG00000119899	995.540497779914	1428.55525065226	562.525744907571	0.393772480728855	-1.34456580463135	1.09903318811897e-39	5.71343904353755e-38
ENSG00000119915	69.8897700267428	10.36322930825	129.416310745236	12.4880292518674	3.64247391667797	4.53041795998971e-10	3.9436512101873e-09
ENSG00000119917	393.302482593876	541.348458996917	245.256506190835	0.453047389559913	-1.1422661282644	7.3265673413202e-17	1.08822648736127e-15
ENSG00000119922	534.023179378505	966.081697267178	101.964661489832	0.105544553611011	-3.24407596130997	1.38247410099138e-129	7.92405796245161e-127
ENSG00000119938	1579.24965757875	2109.4984260904	1049.00088906709	0.497275028079181	-1.00788411050097	9.59719486479321e-36	4.23983584995232e-34
ENSG00000119943	81.9648128460267	147.902739620877	16.0268860711762	0.108360981765843	-3.20608272515417	2.75706954660706e-23	6.36032328636266e-22
ENSG00000119969	2480.72324992093	3416.16620101199	1545.28029882988	0.452343418880531	-1.14450961296354	8.53906526109061e-25	2.18366784040437e-23
ENSG00000120211	553.850254814658	757.809696554123	349.890813075193	0.461713296446588	-1.11493081508544	1.25996257036733e-11	1.25964466462283e-10
ENSG00000120549	348.769247364169	529.047735795519	168.490758932819	0.318479312040647	-1.65072843476288	1.68435492411613e-29	5.51274816598712e-28
ENSG00000120656	372.905883606944	516.449729089894	229.362038123994	0.444112999203589	-1.17100129522816	2.10450416834711e-16	3.04098811759736e-15
ENSG00000120693	208.94962182551	332.811397780869	85.0878458701507	0.255663857781021	-1.96767986815796	5.02592121903243e-26	1.388744659212e-24
ENSG00000120738	42.7645256662235	68.0015244293136	17.5275269031334	0.25775197027168	-1.95594463920351	0.00752296697496435	0.0242772345544035
ENSG00000120820	965.208531521179	1396.79409928516	533.622963757198	0.382034090801423	-1.38822671203031	5.12979447721143e-45	3.28571420468723e-43
ENSG00000120833	87.8888111149458	21.2119061898281	154.565716040063	7.28674333446672	2.8652741746371	6.14990017350727e-18	9.89739873855878e-17
ENSG00000120868	1192.75069304153	1640.97911475505	744.522271328005	0.453706122542052	-1.14016996660391	7.63581439257382e-25	1.95746553820637e-23
ENSG00000120875	301.25994545297	91.6277792852886	510.892111620652	5.57573386156134	2.47916170077432	1.45134254622009e-42	8.60565285894e-41
ENSG00000120889	2367.95498230622	3283.0489850923	1452.86097952014	0.44253405481225	-1.17613961411365	1.92668055750613e-61	2.05090558011867e-59
ENSG00000120915	22.307307748598	32.1568133060389	12.4578021911571	0.387407858875667	-1.36807487443626	0.0155261616177837	0.0466682555874595
ENSG00000120925	225.301194313895	317.500684804829	133.101703822961	0.41921706060187	-1.25423066440305	2.46048085354405e-12	2.59686444759791e-11
ENSG00000121578	1020.9165990217	610.689688010801	1431.14351003259	2.34348727042412	1.2286569582708	7.98874602461685e-27	2.29243168978543e-25
ENSG00000121716	1714.8237970194	2293.24050633435	1136.40708770445	0.495546404559611	-1.01290793254456	5.4541949561735e-38	2.6914585883069e-36
ENSG00000121769	453.042224648314	138.99477893257	767.089670364058	5.5188380186294	2.46436454214321	2.6291037351118e-57	2.51158055105509e-55
ENSG00000121775	100.235931586288	135.797699188868	64.6741639837082	0.476253753708735	-1.07019763128794	3.21761190324592e-05	0.000159199859418236
ENSG00000121895	22.4589651070416	4.84266063282827	40.0752695812549	8.27546520802752	3.04884041578081	3.74126040966359e-06	2.08819313851735e-05
ENSG00000121966	1681.08240413241	1108.17839980886	2253.98640845596	2.03395627350681	1.02428866411529	8.97378285375745e-30	2.97626026576994e-28
ENSG00000121988	189.997475978989	259.101140607032	120.893811350947	0.466589267294277	-1.09977497273329	5.21122224078436e-09	4.08742673580679e-08
ENSG00000122176	50.5748120205354	16.5627801263064	84.5868439147643	5.10704382173234	2.35248843835808	1.31202894358329e-08	9.86515136389532e-08
ENSG00000122641	7.01849703898785	1.16228151588043	12.8747125620953	11.0771034264815	3.46950877243206	0.00916384195585604	0.0290277062606215
ENSG00000122707	223.519855797079	339.004503998678	108.03520759548	0.318683693936708	-1.64980289214587	8.81561714732834e-20	1.61660628147152e-18
ENSG00000122884	1237.78376122798	1684.9340180885	790.633504367448	0.469237071529004	-1.09161109857482	3.23095689578709e-08	2.31638263144402e-07
ENSG00000122912	877.129840708531	575.246009326674	1179.01367209039	2.04958166240984	1.03532947306935	7.34786208444688e-15	9.51095014682835e-14
ENSG00000122952	2439.29644309872	3465.92821552468	1412.66467067277	0.407586246115869	-1.2948227259038	3.6073870693185e-75	5.97329855907746e-73
ENSG00000122971	52.9034088232178	80.4904116998123	25.3164059466233	0.31452697795907	-1.66874432802595	4.30711698566595e-05	0.000209318972994141
ENSG00000123091	1391.3314439361	2087.60324135778	695.059646514427	0.332946238415668	-1.58663885402563	1.81661544590494e-78	3.27488884498057e-76
ENSG00000123095	54.5277341152793	14.044682525239	95.0107857053197	6.76489379767613	2.75806728545552	4.13901879670407e-11	3.96077166872957e-10
ENSG00000123191	136.959993774279	89.3021421534866	184.617845395072	2.06733949425047	1.04777532463829	2.04185600336728e-05	0.000103829957004714
ENSG00000123201	23.2311856495978	40.8755358252039	5.58683547399174	0.136679198479079	-2.87113440230641	8.38595795500164e-07	5.05964113700693e-06
ENSG00000123213	932.605592745635	610.695058511006	1254.51612698026	2.05424312755865	1.03860694025665	1.77680744281001e-23	4.15903178812303e-22
ENSG00000123395	1143.09248243123	648.958414700592	1637.22655016187	2.5228527946852	1.33505602931328	8.63480163612698e-41	4.70786233595079e-39
ENSG00000123443	106.558805289128	60.0537178872515	153.063892691005	2.54878295759101	1.34980852544372	6.66137440226368e-07	4.06631249012021e-06
ENSG00000123838	35.5039243926746	11.7201194934781	59.287729291871	5.0586283975059	2.33874626389988	2.95727825899866e-06	1.66936864145596e-05
ENSG00000123933	301.967679084221	447.969201687499	155.966156480943	0.34816267701757	-1.52216654028343	4.0115533606251e-22	8.6142424422107e-21
ENSG00000123977	45.55742416554	18.4018955847392	72.7129527463409	3.95138383496981	1.98235799562229	0.000619307769346074	0.00249876041233632
ENSG00000123989	741.867863397933	192.844649601601	1290.89107719427	6.69394292173066	2.74285624942791	1.81761522405779e-98	5.49067171872808e-96
ENSG00000124006	1105.35863133614	1619.19090125747	591.526361414819	0.365322187121628	-1.45275871929224	1.75518914120249e-56	1.62130157282812e-54
ENSG00000124201	1666.44445574007	2348.62898665746	984.259924822667	0.419078505125432	-1.25470756851358	7.8783493949611e-56	7.10131541834518e-54
ENSG00000124216	27.4834212162179	13.173239913339	41.7936025190968	3.17261378324837	1.66567190609459	0.00267760426061175	0.00955694805072889
ENSG00000124243	44.451057140401	11.2357460201912	77.6663682606108	6.9124353755452	2.78919408763432	1.89428914427559e-09	1.55280306311465e-08
ENSG00000124380	575.262581438283	307.13852959662	843.386633279946	2.74594865837122	1.45730465133873	3.70383283755223e-30	1.25638056526013e-28
ENSG00000124406	299.34626928383	546.959887406766	51.7326511608948	0.0945821665390646	-3.40228800061841	4.15364992691217e-70	6.19004603107965e-68
ENSG00000124429	31.4062297468586	47.7529946858537	15.0594648078634	0.315361683742206	-1.66492071070419	0.000282288653990912	0.00120632394787093
ENSG00000124435	11.6966571070705	1.16228151588043	22.2310326982606	19.1270637917876	4.25754351649873	9.97474597096639e-05	0.000455423757015896
ENSG00000124532	1800.99763875449	2456.71794533422	1145.27733217476	0.466181856305425	-1.10103523869935	8.48820539853483e-37	3.94480963573488e-35
ENSG00000124596	301.851380650132	414.849011935092	188.853749365172	0.455234902173807	-1.13531692374821	1.7968348821396e-13	2.07685868435101e-12
ENSG00000124657	39.1477857529422	52.595655318682	25.6999161872024	0.48863192276024	-1.03317997564679	0.00922615847478312	0.0292126836466433
ENSG00000124762	3767.91280602554	1623.72983378582	5912.09577826526	3.64105878653523	1.86435803393216	6.17038117273054e-50	4.61313380385346e-48
ENSG00000124787	314.932663402345	206.796324192331	423.069002612359	2.04582457770809	1.03268244433999	1.55616628419225e-10	1.42218074884847e-09
ENSG00000124942	25641.3991025022	36044.6764134126	15238.1217915917	0.422756515187398	-1.24210110641149	1.23299168346381e-144	9.84367717576783e-142
ENSG00000125246	34.201282405535	54.6272312463802	13.7753335646898	0.252169719211288	-1.98753304906472	1.95945558302855e-05	9.98897835872752e-05
ENSG00000125249	701.778722609973	947.284139743497	456.273305476449	0.48166467307264	-1.05389897924953	2.18512960414574e-22	4.79826985963397e-21
ENSG00000125434	158.248279547044	211.446524355893	105.050034738195	0.496816086517371	-1.00921620723254	7.99594414886006e-07	4.83607509479485e-06
ENSG00000125534	322.1536313164	206.694723457492	437.612539175308	2.11719260102595	1.08215251729352	1.10279054864486e-11	1.10595692796802e-10
ENSG00000125538	52.0428957051069	4.45559149421517	99.6301999159987	22.3607123869752	4.48289424643093	2.92863342365695e-18	4.81018894580657e-17
ENSG00000125637	94.1212370730989	132.506537410616	55.735936735582	0.420627825802025	-1.24938380302325	1.42951456256369e-05	7.4176807176297e-05
ENSG00000125656	398.080765941457	265.006630220985	531.154901661929	2.00430797229113	1.003104203124	3.64802895298606e-12	3.81779209808289e-11
ENSG00000125703	322.50137704041	445.258643617167	199.744110463654	0.448602432152656	-1.15649065269531	2.13513559905837e-14	2.66641459113691e-13
ENSG00000125730	3019.75563520051	1911.30848268199	4128.20278771902	2.15988304615602	1.11095319512077	3.65920799918359e-41	2.03477451775498e-39
ENSG00000125740	51.0618113724822	8.8138786537565	93.3097440912079	10.5866835427146	3.40417880642397	7.97592648835661e-14	9.49381579982554e-13
ENSG00000125772	572.102603378682	311.793026160347	832.412180597016	2.66975881676368	1.41670941622916	5.43107473568335e-28	1.65403603053768e-26
ENSG00000125966	704.15353057756	254.737482947285	1153.56957820783	4.52846422466438	2.17902186017772	4.00078517552857e-67	5.42021526144035e-65
ENSG00000125967	128.00674610602	185.585492102544	70.4280001094954	0.379490871358528	-1.39786291281495	8.9870476420096e-10	7.60107691976855e-09
ENSG00000125968	785.87919159823	1113.98443688806	457.773946308406	0.410933879459941	-1.2830218164287	2.42226527334287e-35	1.04936662636253e-33
ENSG00000125991	1985.25579543061	2834.56855743049	1135.94303343072	0.400746360659715	-1.31923867614702	4.47416565197984e-41	2.47563116297914e-39
ENSG00000126217	118.089022707246	54.0455534384194	182.132491976072	3.36998106946203	1.75274048723207	3.27083110277723e-08	2.34271574724391e-07
ENSG00000126243	88.002002686331	54.7266837811363	121.277321591526	2.2160546412156	1.14799345432885	0.000116843202816907	0.00052829954606981
ENSG00000126768	308.551145362316	192.36564662852	424.736644096112	2.20796515147181	1.14271740209998	1.00935162656302e-11	1.0172698945081e-10
ENSG00000126838	669.431244858207	1097.14048475814	241.722004958276	0.220320012173795	-2.18232755058565	3.71504053172714e-26	1.03937441860111e-24
ENSG00000126947	7.80531927093428	0.484373473286939	15.1262650685816	31.2285166360069	4.96479213742221	0.00117888505825019	0.0045178804375321
ENSG00000127084	15.7783054819641	4.93996496750211	26.616645996426	5.3880232292183	2.42975607066024	0.00167542180673649	0.00622540739403266
ENSG00000127329	407.87641970841	569.913604720353	245.839234696468	0.431362284845081	-1.21302805154979	1.19233700722514e-18	2.01920465602355e-17
ENSG00000127526	2906.14410918311	1708.80536431576	4103.48285405046	2.40137521788128	1.26386084408604	1.70588325532832e-60	1.7736425250981e-58
ENSG00000127528	18.7995840446608	8.8138786537565	28.7852894355651	3.26590489458313	1.70748277923057	0.00874302855575159	0.0278327627934023
ENSG00000127666	299.105626056651	189.167492784776	409.043759328526	2.16233642105683	1.11259099820311	1.82290724012015e-11	1.79670495792089e-10
ENSG00000127688	257.376866503151	142.96707105354	371.786661952762	2.60050555147438	1.37879211775569	1.06128705767271e-12	1.15614088144327e-11
ENSG00000127870	1980.79896157285	1278.25427386585	2683.34364927985	2.09922525129884	1.06985697915805	5.68695915983914e-38	2.80013843742388e-36
ENSG00000127948	1578.2814695738	884.513419185665	2272.04951996194	2.56869988705623	1.36103834343152	1.44401878629877e-51	1.15697476519436e-49
ENSG00000127995	706.592790933561	958.429026029261	454.756555837862	0.474481201515676	-1.07557716468491	9.44090497015509e-24	2.2547221122099e-22
ENSG00000128000	219.739959879243	294.353432921935	145.126486836551	0.493034803079873	-1.02023860556908	1.46417695326927e-07	9.74983962269324e-07
ENSG00000128191	684.515385665316	913.390885813904	455.639885516727	0.49884435305123	-1.00333835168783	1.83598588103857e-20	3.5411241056718e-19
ENSG00000128245	1841.63967100465	1152.83376728577	2530.44557472354	2.19497870944675	1.13420694617313	5.14636665784372e-33	1.99725486578886e-31
ENSG00000128262	12.1921866692807	1.45312041986082	22.9312529187006	15.7806969094117	3.98008901415197	0.0152880055085492	0.0460763213075515
ENSG00000128342	417.343123730111	128.050945916401	706.635301543821	5.51839189071789	2.46424791387123	2.0568968047541e-35	8.92813032494623e-34
ENSG00000128408	36.2709934816586	53.5633281652148	18.9786587981025	0.354321873718587	-1.49686756329724	0.000537198311284944	0.00219373968769887
ENSG00000128510	3465.44996455529	810.211817303498	6120.68811180709	7.55442957148863	2.91732282283497	4.17803434469197e-146	3.73583118964977e-143
ENSG00000128512	1053.55993745921	1650.37896761694	456.740907301476	0.276749108091814	-1.85334942739667	3.62691127349693e-86	8.18949238462125e-84
ENSG00000128573	339.172116512873	569.624914016455	108.719319009291	0.190861242782914	-2.3894039231129	9.72893522224198e-54	8.36463915223067e-52
ENSG00000128609	481.312783797915	740.784024955352	221.841542640478	0.299468583510354	-1.73952343341309	2.39197655159432e-42	1.39608991734568e-40
ENSG00000128655	15.6872229718283	24.0197685948348	7.35467734882172	0.306192681240204	-1.70748829560502	0.0164919543889819	0.0493060249312962
ENSG00000128656	349.35185137037	216.480571357946	482.223131382794	2.22755847491481	1.15546330396373	6.20655669702834e-14	7.50358942159932e-13
ENSG00000128710	39.3534670857455	64.7980000853648	13.9089340861262	0.214650669276869	-2.21993742379781	2.81917791347826e-07	1.80521062955867e-06
ENSG00000128791	1952.14161258638	1131.21975455675	2773.06347061601	2.45139236602405	1.29360141819618	8.58904750621069e-53	7.164162983352e-51
ENSG00000128833	1883.08136262636	2701.28465944252	1064.8780658102	0.394211717779484	-1.34295743435807	1.27268645425956e-65	1.63503637922519e-63
ENSG00000129007	334.951819681835	459.119458473469	210.784180890201	0.459105309086745	-1.12310297943732	1.56053110889996e-14	1.97419990992358e-13
ENSG00000129103	3763.31057792879	5125.47913023287	2401.14202562471	0.468471720323953	-1.09396613383278	1.49889895455503e-45	9.8548197735656e-44
ENSG00000129173	149.806438630779	211.6400589252	87.9728183363589	0.415671866579149	-1.26648298782055	1.97258888131378e-09	1.61461925495746e-08
ENSG00000129187	399.121983057818	254.547170678102	543.696795437534	2.13593729597996	1.09486929491564	6.41546556572236e-14	7.72690286940504e-13
ENSG00000129219	239.441162494411	321.665437395063	157.216887593758	0.488759031330641	-1.03280473398032	3.06828149278296e-09	2.46189391563785e-08
ENSG00000129270	83.4911769210615	136.763223835319	30.2191300068041	0.220959474041004	-2.17814630428149	2.86264160532246e-13	3.25160012425702e-12
ENSG00000129493	6611.50302287023	9827.65558651448	3395.35045922598	0.345489362069738	-1.53328680547646	6.47284078783303e-158	7.23469414856098e-155
ENSG00000129521	491.398415911801	675.66940756502	307.127424258581	0.454552804699873	-1.13748019506963	1.88245752917306e-06	1.09214782266116e-05
ENSG00000129625	2689.40742824078	3748.24276344808	1630.57209303349	0.435023075061843	-1.20083616658264	9.41499603800894e-68	1.29915321872625e-65
ENSG00000129691	650.772757591821	935.662398684733	365.883116498909	0.391041808469842	-1.35460523250157	7.41286372773683e-34	3.0073893969116e-32
ENSG00000129932	166.321604217434	68.6740619717015	263.969146463166	3.84379689921268	1.94253210816169	2.1721301182114e-17	3.33258727951253e-16
ENSG00000130021	746.856926142289	1208.88189595077	284.831956333804	0.235616032705814	-2.08549038289135	6.8431022154943e-74	1.10050868291482e-71
ENSG00000130270	47.4324067399836	72.450671323282	22.4141421566852	0.309371076172242	-1.69258977273986	9.41961034307324e-06	5.00751414052459e-05
ENSG00000130283	22.3950298141604	33.899698529839	10.8903610984817	0.321252446799662	-1.63822065234024	0.00398984321124454	0.0137234890204894
ENSG00000130311	439.049169978173	263.841126404981	614.257213551365	2.32813292575364	1.21917343189347	2.85266298737127e-17	4.33503932152939e-16
ENSG00000130332	126.252613037146	71.2894639074427	181.215762166849	2.5419711726564	1.3459476694847	8.07976227541606e-08	5.55909528792399e-07
ENSG00000130475	15.573283402919	4.74643039819556	26.4001364076424	5.56210334774505	2.47563055120996	0.00196732704461982	0.00720554635353104
ENSG00000130477	292.701118565982	8.71764841912379	576.68458871284	66.1513932412983	6.04769963689615	8.13597598261312e-109	2.8868509065926e-106
ENSG00000130513	711.70798291475	280.986658439289	1142.42930739021	4.06577776231695	2.02353135882117	4.72037697976949e-60	4.79633213662578e-58
ENSG00000130518	22.0062123150967	3.48684454764129	40.5255800825522	11.6224223732504	3.53883888494293	6.4670248146244e-07	3.95631835539447e-06
ENSG00000130529	24.7789438897561	36.5161745656214	13.0417132138907	0.357148944790318	-1.48540223604718	0.00423739505094188	0.0145013363393684
ENSG00000130540	22.0115692566713	11.2357460201912	32.7873924931514	2.91813222141465	1.54504525366621	0.0105129688198376	0.0327901360399957
ENSG00000130545	39.2588142587969	54.4358448771559	24.0817836404378	0.442388350815214	-1.17661469856066	0.00379921268748049	0.0131283970344626
ENSG00000130584	131.609626226954	181.033670373696	82.1855820802126	0.453979538229338	-1.13930082107231	3.25170193598226e-07	2.06208638516163e-06
ENSG00000130600	24535.781464435	39347.2401670036	9724.32276186627	0.247141164681253	-2.01659276396454	2.16475460849117e-108	7.56108195597056e-106
ENSG00000130669	400.72789245016	247.185338344165	554.270446556155	2.2423273575572	1.16499691268786	1.55286771067359e-15	2.11500129317831e-14
ENSG00000130707	1550.9001156103	2619.92602743093	481.874203789675	0.183926644777141	-2.44279760206867	1.25810659591941e-184	2.55670134956204e-181
ENSG00000130766	550.98496479939	329.728807972498	772.241121626281	2.34204929309874	1.22777144055336	6.12965944114899e-13	6.75986221743683e-12
ENSG00000130810	42.8330008433594	20.824837051215	64.8411646355037	3.11364571429962	1.63860479692141	0.000135690832797865	0.000607984140381534
ENSG00000130827	449.800223884673	664.551373780284	235.049073989063	0.35369586650915	-1.49941873590394	2.95117717473627e-30	1.01026974830099e-28
ENSG00000130829	63.1969970981403	36.9032437042345	89.4907504920461	2.4250104193897	1.2779909460501	0.00021313364232677	0.000926924015675608
ENSG00000130997	63.8311585206209	114.970713937571	12.6916031036708	0.110389878161166	-3.17932019991027	1.43197436867436e-10	1.30975266110256e-09
ENSG00000131080	29.8300076535581	1.35581608518698	58.3041992219293	43.0030295841257	5.42636639684231	3.77520354209119e-05	0.000185027186976335
ENSG00000131089	525.768486148028	745.041785480096	306.495186815961	0.411379861893865	-1.28145692294225	7.74956993061481e-26	2.11003515504219e-24
ENSG00000131196	15.3221497381004	24.9906637414909	5.65363573470993	0.226229915027164	-2.14413838126369	0.00145885258616918	0.00547719024373964
ENSG00000131374	530.976362684474	755.589956557324	306.362768811625	0.405461674222747	-1.30236254301429	5.19142725309231e-24	1.26003436281895e-22
ENSG00000131389	4924.24847006956	2247.3362940073	7601.16064613182	3.38229781915636	1.75800369798061	2.5492331667038e-130	1.54015022185126e-127
ENSG00000131471	34.4926097517101	13.3667744826455	55.6184450207747	4.16094736190738	2.05691203767478	3.33583580077264e-05	0.000164612082760423
ENSG00000131480	46.6873149613613	25.7648020187171	67.6098279040055	2.62411594914991	1.3918314682669	0.000646562854076604	0.00259717269362595
ENSG00000131737	22.5156035412824	6.97368909528258	38.0575179872822	5.45730064350397	2.44818752418421	9.85760636253421e-05	0.000450287594937772
ENSG00000131747	17161.8714915643	24867.3462454817	9456.39673764689	0.38027365864844	-1.39489008716641	1.02796429725576e-160	1.20942704741344e-157
ENSG00000131849	20.821796608678	34.2889158685344	7.35467734882172	0.214491393575112	-2.22100833385534	0.000149744813140802	0.000666811863137348
ENSG00000131885	45.6108422876308	90.7713740739642	0.450310501297269	0.0049609307547811	-7.65517346458754	2.90186489679655e-18	4.76972705169045e-17
ENSG00000131944	46.5379405007806	29.2516465663584	63.8242344352028	2.18190228336088	1.12558649191476	0.00527833421759097	0.0176291473330388
ENSG00000132026	15.3807581027095	23.4402389869563	7.32127721846263	0.312337993760929	-1.67882002096114	0.0124825940614692	0.0383291081936926
ENSG00000132139	7.53560780100331	1.16228151588043	13.9089340861262	11.9669235861418	3.58098041195887	0.00592756708805237	0.0195665733441114
ENSG00000132170	328.728252342376	218.610525720359	438.845978964392	2.00743297935138	1.00535182237699	1.15587740849484e-10	1.06550447791726e-09
ENSG00000132199	977.580644677661	1375.01018218774	580.15110716758	0.421924953489811	-1.24494168092238	4.37123967515537e-24	1.06675427618366e-22
ENSG00000132256	339.092474121117	468.118278896203	210.066669346031	0.448746991553836	-1.15602582789576	5.94125877138438e-15	7.73055288565346e-14
ENSG00000132326	313.8729360453	428.60178145631	199.144090634291	0.464636637667805	-1.10582517643231	3.04492250235221e-13	3.45163273922826e-12
ENSG00000132357	1246.74854856964	1897.08530298802	596.411794151269	0.31438322420815	-1.66940385883482	1.30090750779598e-62	1.45402432146357e-60
ENSG00000132359	281.024259046339	166.696000744394	395.352517348285	2.37169767470609	1.24592011823114	4.10901243593788e-13	4.60646258741e-12
