ensembl_gene_id	Refactor_log2FC	Refactor_pval	Refactor_padj	Dominissini_log2FC	Dominissini_pval	Dominissini_padj
ENSG00000158023	2.34562161422082	5.70130101709643e-08	2.54804736843229e-07	2.37585865577491	2.47860897743045e-10	2.22517369805141e-09
ENSG00000158560	-3.40328895101585	0.000355908107758938	0.000974144411440402	-3.71169743762472	2.38422616938303e-06	1.36204936852513e-05
ENSG00000158748	3.78107685427668	0.00757637676950516	0.0161668668474722	3.85863356542772	0.00137529028544776	0.00519136086472463
ENSG00000159307	-3.11643238202194	1.0736141526511e-09	5.74349951685427e-09	-3.5510440818091	2.54071135873688e-19	4.50397000104713e-18
ENSG00000159348	-2.20270067985044	1.23107577364542e-87	1.76004545978945e-85	-2.15816270617992	1.79159493392015e-106	5.97750942579867e-104
ENSG00000159674	-2.36880386629435	8.17595688938826e-09	3.99987930966468e-08	-2.22276413762315	2.81283280797387e-11	2.73145371804726e-10
ENSG00000159958	-2.6717097548595	0.0169889057598174	0.0336597235008382	-2.55372993476497	0.00262613994961553	0.00938975246860293
ENSG00000160181	6.32338896821163	0.000347241420200455	0.000953140818234052	5.2548675889731	0.000190658037401188	0.000835516519911028
ENSG00000160323	-2.15204521126508	0.00519177622289854	0.011496503651266	-2.04921494243882	0.00286657507386726	0.0101826504371887
ENSG00000160471	5.81274449734974	0.00208816180295424	0.00500139127961183	Inf	0.00310814730867226	0.0109571873423844
ENSG00000161570	-2.2499895116736	1.54469310477505e-08	7.34056953149643e-08	-2.36855235367771	1.11991860170889e-07	7.56334151740195e-07
ENSG00000162645	-4.34958510897016	3.67567259193243e-26	6.23704090441666e-25	-4.29118573956112	2.99582202618867e-41	1.67841116725367e-39
ENSG00000162735	-2.03071720348447	4.2674884649282e-68	3.49699862683964e-66	-2.01116980395195	1.08920909345311e-49	8.11606002501697e-48
ENSG00000163017	4.54043589413318	1.75320466169279e-29	3.4854019894215e-28	4.95182995329701	2.79586623686264e-46	1.88249379092854e-44
ENSG00000163331	-5.40859993700427	0.00173974568387683	0.00423328666406314	-5.04980887347497	0.000154193022237807	0.000685118429557531
ENSG00000163395	3.83796274989066	1.62755814309159e-48	6.98810028275012e-47	3.93605106312623	8.07344121776311e-68	1.12095468932843e-65
ENSG00000163661	2.11409816622578	0.0195938631627799	0.0381958118718594	2.40336124090598	0.005286311665089	0.0176531537139826
ENSG00000163683	-4.0555709855532	6.58428022946069e-78	7.0227096828351e-76	-3.91850321833463	1.40013901602195e-112	5.90541652153861e-110
ENSG00000163874	2.0027813378586	1.18879591732492e-26	2.0775329431638e-25	2.0374291421437	3.22227664512212e-33	1.26369775658e-31
ENSG00000164099	-2.27645933478057	9.83705043820057e-18	9.8436426536841e-17	-2.32906532268261	6.50329616906042e-25	1.67289623202735e-23
ENSG00000164120	-2.37030558448927	3.11139280210164e-39	9.48163443706213e-38	-2.37569043784694	5.9275585074258e-57	5.54412731694545e-55
ENSG00000164220	4.60018023690477	1.52187158304658e-11	9.60659098382478e-11	4.53912363064792	2.76163144888375e-18	4.54926377364388e-17
ENSG00000164603	-2.08415003574464	1.4018413459829e-23	2.09093738608925e-22	-2.07048063602054	1.0208645168244e-16	1.50134246112451e-15
ENSG00000164619	-2.13004932661709	3.42703123438179e-08	1.57509824756692e-07	-2.45492647201921	3.69219899580328e-13	4.15168090302749e-12
ENSG00000164741	-3.1163361055088	0.0208306421217867	0.0403143720441663	-3.74988142335359	0.000248603127466853	0.00107014718108878
ENSG00000165215	4.72120039787751	0.00654366364318306	0.0141587982129669	4.643660222345	0.00573975097766528	0.0189970970320891
ENSG00000165887	2.11406168127428	4.78780599059836e-09	2.40445906979265e-08	2.16802897077651	4.98043176737315e-11	4.73957308334863e-10
ENSG00000165949	-2.53160231848608	8.93010637895781e-05	0.000269507522180135	-2.65244961400343	1.55035753673041e-06	9.07956310612301e-06
ENSG00000166086	-2.09916816479639	2.50836610085323e-05	8.21392105978716e-05	-2.18548457604262	1.00434967513181e-08	7.61575055559585e-08
ENSG00000166340	-2.45575050486352	1.92675566995549e-223	2.8770743831702e-220	-2.42430761402461	3.30666129726508e-266	2.46390355463545e-262
ENSG00000166634	-2.575301464993	0.00368100077566719	0.00840737073830581	-2.34101157019715	0.000631170173148008	0.00253944889318765
ENSG00000166793	2.21144349801182	0.010732746077009	0.0221664937035382	2.48291304186703	0.0019487945314865	0.00714387552588539
ENSG00000166927	-4.45282463635524	0.024847882452015	0.047232063970669	-4.08697139517309	0.0133013105040795	0.040575531524044
ENSG00000167165	5.0184108472201	1.34313663348353e-18	1.43371034292178e-17	5.58448832044653	7.27396966349047e-14	8.67675121972604e-13
ENSG00000167646	2.76219373291439	1.27779397739388e-05	4.35623370426085e-05	2.4863771585978	3.43431533284913e-06	1.92407731705537e-05
ENSG00000167723	2.63684831378389	7.18134230760255e-14	5.48352609499265e-13	2.77141423268249	6.28298753662475e-19	1.08623281820348e-17
ENSG00000168389	3.86311116969761	6.4862494279282e-13	4.62188261197916e-12	4.42660048370997	3.79127897898353e-19	6.62629009352603e-18
ENSG00000168675	2.14486626201818	0.00870002256137232	0.0183374534507972	2.61227620162841	0.00096157960321467	0.00374023846359157
ENSG00000168685	3.85639324070576	1.45671541514558e-17	1.44052968831063e-16	4.11428569983906	1.48118186172319e-28	4.64380635861993e-27
ENSG00000168918	3.6704862993205	0.000103365891839754	0.000309039871064394	3.34996920651964	0.00018749215447348	0.000822610327988258
ENSG00000168993	2.13560919080449	0.000240259850649899	0.000676766324226365	2.10956056278579	3.2316571026601e-05	0.000159859400028466
ENSG00000169019	-2.28972583313078	2.18499501480395e-32	5.01094675835329e-31	-2.07112580844787	9.18210975864902e-36	4.08418945844896e-34
ENSG00000169429	3.34077932534605	1.49940929888889e-06	5.7172087047686e-06	3.29775222334898	8.63559673511612e-08	5.91784578224359e-07
ENSG00000169994	4.43342332519363	2.48816691919881e-15	2.11769950773355e-14	4.24421293470357	7.51512786940883e-13	8.25113793677628e-12
ENSG00000170458	2.63362203779878	0.00476670874468621	0.0106482378357443	2.41720940769327	0.00225110147312594	0.00816238805032558
ENSG00000170477	2.94749954543246	0.00208777565001372	0.00500135774697583	3.28092175934968	0.00114975399011962	0.00441684150114004
ENSG00000170681	2.082938205518	1.10861377442891e-06	4.29851717096082e-06	2.181607801369	5.52519989880805e-09	4.31703315407044e-08
ENSG00000170801	2.75606651166045	2.28072210287325e-07	9.55851188134141e-07	2.97256023872654	2.53680554110202e-09	2.05091323926924e-08
ENSG00000170941	-2.30332910334636	1.91341732318176e-11	1.1993663902164e-10	-2.30900623491139	4.03705850515327e-17	6.0934777734096e-16
ENSG00000170989	2.23050006161974	0.0172900706516486	0.0341808266383503	2.27581289851523	0.00516046498766968	0.0173018764247915
ENSG00000171346	2.58035208189079	5.37622238222433e-05	0.000167752618051341	2.4509732746573	3.87237677767716e-06	2.15868105955599e-05
ENSG00000171385	3.22786402104639	2.024049074849e-05	6.71966292413432e-05	3.30638806279202	8.08761465749242e-07	4.88755171812883e-06
ENSG00000171551	-2.76197200455925	0.000442701828245422	0.00119515264559868	-2.48139251580799	0.0008489489245516	0.00333170720846672
ENSG00000171951	5.48441218203929	1.80533838969477e-106	3.51622356798666e-104	5.52923948783183	4.31364265115664e-184	8.03559731866296e-181
ENSG00000172159	-2.07852794287468	4.81273494153111e-18	4.91103605764894e-17	-2.10639166996903	1.22211221094236e-25	3.29940777335815e-24
ENSG00000172348	-2.5020128470167	0.000286620357434564	0.000797492957259441	-3.30215628011555	7.40250821719319e-10	6.3038349976052e-09
ENSG00000172456	-2.3533001467586	5.59806053960115e-07	2.25313973020964e-06	-2.20807758178056	1.18996661028081e-07	8.00496948727571e-07
ENSG00000172927	2.55624202434183	0.00410721117502602	0.00929708792002269	2.89235265881707	0.000194812940121739	0.000852387642098521
ENSG00000173432	7.10720755976894	8.89461771362166e-07	3.49823726816978e-06	5.97509354120257	1.55683340733112e-07	1.03258371867564e-06
ENSG00000173762	3.69440946789111	0.0101828915973149	0.0211707735421279	2.7824529720172	0.00890621327377756	0.0283159566949259
ENSG00000174343	2.89270781797654	0.0179479776781916	0.0353452125955102	3.13600832669259	0.0129800816155029	0.0397039880176454
ENSG00000174473	-2.18364039680127	3.89605770380697e-31	8.45866227487267e-30	-2.21655279124166	2.69901959778462e-47	1.86215691632338e-45
ENSG00000175305	-3.05952786624702	4.77315915971136e-126	1.30911195810941e-123	-2.8368556069426	7.37714255484389e-153	7.49584748504456e-150
ENSG00000175445	2.19499643565969	1.63500086999914e-15	1.41122522106091e-14	2.29332260024058	4.41802652899474e-16	6.22309798545359e-15
ENSG00000175592	2.79066201476759	1.83580829583584e-21	2.37911549544242e-20	2.84245716717299	9.85688216857981e-25	2.50672063704702e-23
ENSG00000175600	2.69725809961046	2.12969450866396e-05	7.03909604081036e-05	2.93516405379084	1.13119745220207e-07	7.63720563168984e-07
ENSG00000175899	-2.04390278445314	2.2281748271268e-127	6.23842531286605e-125	-2.01651910225544	4.2533981512709e-144	3.06711168624225e-141
ENSG00000176597	2.5101254685142	4.3403320400121e-08	1.96860351959914e-07	2.64188227867413	2.83505452501871e-08	2.04500835276761e-07
ENSG00000177694	-3.93135100690485	3.60823512044302e-08	1.65278906790541e-07	-4.00745066160468	6.63114295139416e-12	6.79031468325539e-11
ENSG00000178033	2.60111355386741	0.00290244091309824	0.00675193066143799	2.75490079543233	0.00193537890941962	0.00710168419914087
ENSG00000179292	3.4958423568488	4.73762707948972e-05	0.000149002972902556	3.51369344634458	9.44058237004723e-07	5.66536317583988e-06
ENSG00000179477	-3.2195393362535	0.00362830936053042	0.00829830658546091	-4.55861853018846	1.7845111550466e-05	9.15140223902538e-05
ENSG00000179564	2.43633874142483	5.73001007090503e-07	2.30142275382226e-06	3.10261589111697	1.75997502492246e-07	1.15781288131597e-06
ENSG00000179776	2.86335501800175	6.04683954842051e-83	7.6663657255871e-81	2.8295676389755	5.45468502018015e-94	1.43451798754244e-91
ENSG00000180922	-2.04563957548606	0.00856468272934268	0.0180720319044805	-2.00503272715163	0.00502881903826507	0.0169171137368514
ENSG00000181143	-2.39448804299465	6.02755950564772e-72	5.66464141233564e-70	-2.34580594651293	2.80023142204751e-97	7.92359154537344e-95
ENSG00000181634	-2.18502039916543	0.000139215343336992	0.000408229325574043	-2.4365338971111	4.40644238027982e-07	2.75297968051356e-06
ENSG00000181773	3.03041920301833	1.11262275039842e-12	7.79590049145168e-12	3.06381305726192	5.82816913005938e-16	8.13251515189434e-15
ENSG00000181856	-2.93069497258921	0.000313044435223262	0.000865816868690146	-3.32968402004317	0.000478652000294783	0.00197449470651219
ENSG00000181885	-2.34062659398241	1.412142394605e-40	4.57295943158953e-39	-2.28356070210766	1.86199290090184e-53	1.58866371399847e-51
ENSG00000181982	3.41548263935115	0.00225824192989871	0.00536477166270264	3.07835498206076	0.00563693064696664	0.0186899952065103
ENSG00000182308	2.57087165626888	0.00123115518488515	0.00308684599434171	2.6768032680405	0.00252149776222598	0.00906387239636029
ENSG00000182463	-2.08851845386499	9.66383905367481e-26	1.6053440425505e-24	-2.39504418741144	5.89559952224222e-56	5.33563691174909e-54
ENSG00000182578	2.62559232933948	0.00477308731734424	0.0106571723638128	2.67258101577757	0.00221959150327367	0.00805205265566042
ENSG00000182836	-3.10007578270098	0.00100811175999718	0.00256688403611255	-3.21724288598967	4.14574652398783e-05	0.000202212563380371
ENSG00000183542	-8.05014861093517	3.75406956723603e-07	1.5372011247436e-06	-Inf	4.81709154356448e-10	4.17855119770432e-09
ENSG00000183929	-2.64180043721328	5.64345596881106e-08	2.5230340906471e-07	-2.42333079874226	1.00522785857085e-09	8.45723129487875e-09
ENSG00000184185	2.45323296803959	0.0046486335403204	0.0104069608776222	2.89509462821866	0.00079738063245071	0.00314700682517711
ENSG00000184194	2.18187197256236	1.10232249929378e-11	7.07117521146019e-11	2.22955688311002	8.15855663066179e-11	7.60218319807477e-10
ENSG00000185267	-2.15024955849709	0.000536514598829666	0.00142659630717249	-2.17443983237059	1.5018842270201e-05	7.76975700319541e-05
ENSG00000185269	-2.76586469087002	2.80347083872269e-12	1.90090033307741e-11	-2.47446577525967	1.92278643474033e-14	2.4093031368938e-13
ENSG00000185633	-2.35790737794028	0.00113880047735832	0.00287513425046373	-2.77124707167529	1.76424048120891e-05	9.05575929206521e-05
ENSG00000186517	4.51109958422752	0.000562028373394802	0.00148800222814278	4.83854220316945	0.00149771242727817	0.00561931245373888
ENSG00000186832	2.61207648694926	0.000135082290888826	0.000396715670291723	2.42688956763024	0.0019190481682084	0.00704870239108291
ENSG00000186907	2.89402130662126	1.38158369425663e-23	2.06301147412387e-22	2.77076876263534	5.26703565916453e-28	1.60846058913885e-26
ENSG00000187634	-2.61247638142979	4.38845075822293e-18	4.49515165699374e-17	-2.84088296086049	3.29733881538532e-11	3.18121328783442e-10
ENSG00000187908	2.41700357121541	2.10563975708188e-07	8.86241550122874e-07	2.12369648842831	0.00174360526488602	0.00646270139135502
ENSG00000188906	-2.98650676559508	2.72477090336324e-08	1.26313198241803e-07	-2.89601210165402	4.12010827769423e-10	3.60473191544332e-09
ENSG00000196408	2.19838371488268	0.00701746852537693	0.0150892415220065	2.11177284856471	0.000539489597591399	0.00220188980546981
ENSG00000196440	-3.09618184613668	0.00517146345942475	0.0114534109148334	-2.87958285429671	0.00293693305025723	0.0104028206948899
ENSG00000197405	2.18767208429317	3.14564485936319e-09	1.61352371240389e-08	2.08655059659113	2.57481269114396e-10	2.30875904122872e-09
ENSG00000197646	5.76568536509941	0.00243967616496218	0.00575605860386114	Inf	0.0050646211075104	0.0170193036761699
ENSG00000197766	-2.36457694340257	5.56855991257443e-08	2.49203718498461e-07	-2.53800516003764	2.07137219500988e-12	2.19551702452588e-11
ENSG00000197872	5.11940471447475	0.00122344933018373	0.00306809769515567	4.84345396348238	0.00015517670545105	0.000689074451191044
ENSG00000198157	-2.35767149505785	3.4326251488711e-80	3.942824732964e-78	-2.3381887181042	4.3551681809787e-110	1.62259049195996e-107
ENSG00000198216	-3.22416620883463	0.00870893065789227	0.0183477275358614	-Inf	8.00937780668923e-05	0.000370840164645259
ENSG00000198520	-2.0031637680371	0.0180569345773029	0.0355400034833588	-2.06288270645428	0.0040836314366076	0.0140245040918615
ENSG00000198771	4.65510336232874	0.00824021555774827	0.0174614091580856	4.89974850770374	0.00179596506254256	0.0066424558252939
ENSG00000198959	2.95323237364308	1.54049346856902e-201	1.88206288400901e-198	2.9439124920624	3.24040695753362e-180	5.57200439451588e-177
ENSG00000203666	-2.05506303559523	8.51853578315211e-22	1.13011453494355e-20	-2.04418792053562	3.49180738039026e-29	1.11667900116229e-27
ENSG00000203797	-3.17053222779278	0.00416238245854013	0.00939665006892672	-2.81215559156647	0.00516207036199719	0.0173028821220701
ENSG00000203943	-2.06190825144896	0.0256607883604387	0.0486534050191782	-2.06992169921786	0.00458773442457807	0.0155833787155475
ENSG00000204262	2.32788193505893	1.37789923222214e-29	2.76795034108122e-28	2.49708502514199	3.1057570568988e-34	1.28092422970324e-32
ENSG00000204364	6.17690126993714	0.000516075866210082	0.00137543194237022	Inf	1.96800537624056e-05	0.000100257046901735
ENSG00000204446	-2.85818595497169	0.00433688915248564	0.00976272249920511	-2.84891486588973	0.00029474985615213	0.00125549509992849
ENSG00000204525	-2.25837243289489	6.58262948026382e-150	2.94879858617551e-147	-2.07408909473177	3.04048075966187e-46	2.03493733237968e-44
ENSG00000204600	-2.39396040721884	0.00345075127745782	0.00792322679271409	-3.65756388402276	1.75697926351832e-06	1.02333284149788e-05
ENSG00000205221	-2.67333057204611	1.51022764231473e-36	4.13359455907692e-35	-3.22992260009044	4.50967698582032e-77	7.81467591790911e-75
ENSG00000205744	-2.11966018618382	4.53837367860559e-05	0.000143138239537152	-2.30354713112759	4.48316242562067e-08	3.17442549453039e-07
ENSG00000205809	-4.71104144046576	3.07376716484214e-12	2.07788515735984e-11	-6.69895892388176	5.52303275025786e-14	6.69896224087163e-13
ENSG00000205810	-5.4340641652468	2.65334429840506e-16	2.40609271432291e-15	-5.50288784782344	5.72497052261156e-21	1.14366390583073e-19
ENSG00000206073	6.38199493331027	0.00029152469659129	0.000810299978798416	Inf	0.00529243146573093	0.0176709504085062
ENSG00000206337	-3.3261315700459	3.62455405287961e-42	1.23944992154323e-40	-3.30312635886645	3.68869515505261e-64	4.43317696215302e-62
ENSG00000206417	-2.17519804076815	0.00398507872548244	0.00904653259995922	-2.2087352763165	0.000101900355381376	0.000464589138118554
ENSG00000211892	6.93709591937111	2.92503749427868e-05	9.49048258947639e-05	Inf	0.00052198918394153	0.00213475049722447
ENSG00000213347	-2.09280019640892	1.07284838381133e-09	5.74193923936301e-09	-2.217036712561	3.65256600383233e-15	4.84566530858563e-14
ENSG00000213809	-3.87868797230423	0.000353107472378304	0.000968056165094253	-3.56064743105491	0.000323781431507056	0.00137287748860181
ENSG00000221830	2.28674099086698	3.1150248629957e-18	3.22517866978423e-17	2.37454477413708	1.42178923957807e-12	1.52581260977092e-11
ENSG00000221878	2.91228298636836	5.13304888930594e-11	3.09757719009351e-10	3.33623109183725	2.12788422260866e-08	1.55854272320426e-07
ENSG00000005187	-3.22798338752642	0.00538505028618342	0.0118814136916794	NA	NA	NA
ENSG00000009950	-2.16627713991007	0.000165135402246968	0.000478184587545141	NA	NA	NA
ENSG00000023909	2.08799581252106	3.03761697311401e-150	1.40767360350618e-147	NA	NA	NA
ENSG00000055163	4.16046801277006	0.0261666793738692	0.0495287329725955	NA	NA	NA
ENSG00000055955	-3.812014094761	0.0130220770950207	0.0264395972322079	NA	NA	NA
ENSG00000065618	NA	NA	NA	-2.08507549276939	3.69362586235387e-09	2.93624866739184e-08
ENSG00000068615	NA	NA	NA	-2.00199682640823	5.4555409455886e-30	1.82838324284389e-28
ENSG00000080910	2.33362889734974	0.000201878800932654	0.000576263637581549	NA	NA	NA
ENSG00000081665	NA	NA	NA	-5.17057890774452	0.000173319005532091	0.000764326898730392
ENSG00000082074	2.99132331094786	0.00366308994262513	0.0083693073340597	NA	NA	NA
ENSG00000091106	-2.20042831384174	0.00254273729621471	0.00598141896093638	NA	NA	NA
ENSG00000095303	NA	NA	NA	-2.0281432716479	9.91239588707882e-52	8.02832237897681e-50
ENSG00000099139	3.39806865113833	2.83582443087361e-06	1.04902484325714e-05	NA	NA	NA
ENSG00000099977	NA	NA	NA	Inf	0.0103193174175879	0.0322746179278786
ENSG00000100206	NA	NA	NA	-2.17367039307883	0.00982727956208361	0.030879815480857
ENSG00000101977	2.85000887473002	0.0249928916161165	0.0474741300959702	NA	NA	NA
ENSG00000103316	5.25425285342171	0.0111085324932528	0.0228828277401632	NA	NA	NA
ENSG00000104325	-2.02100186430097	2.18800776568838e-58	1.27846245056896e-56	NA	NA	NA
ENSG00000104808	4.18209562825921	0.0250970155446029	0.0476584416990134	NA	NA	NA
ENSG00000104894	-2.54033213636708	0.00537090150660616	0.0118521420931495	NA	NA	NA
ENSG00000106258	-3.07291842298609	7.99220482126106e-14	6.08884583860132e-13	NA	NA	NA
ENSG00000106541	-3.98719451084872	0.0137115957435319	0.027688975987577	NA	NA	NA
ENSG00000107518	-5.3826566649519	8.02580745845719e-05	0.000244190234172982	NA	NA	NA
ENSG00000107614	-2.24520111639626	0.0187822406799064	0.036795121355286	NA	NA	NA
ENSG00000109511	2.81301498019807	0.00227582531900027	0.00539986166349657	NA	NA	NA
ENSG00000110203	3.32921242041342	0.00205072671479479	0.00491874287348334	NA	NA	NA
ENSG00000110693	NA	NA	NA	-2.07103545342602	5.19191057968238e-05	0.000248628896954199
ENSG00000111341	NA	NA	NA	-Inf	0.000303603892394143	0.00129074960262052
ENSG00000112769	NA	NA	NA	3.97488929096781	9.42438648503257e-06	5.00886199444646e-05
ENSG00000113600	NA	NA	NA	Inf	0.0142611670995308	0.0432556484861481
ENSG00000117525	2.03112195006254	1.17012900164909e-66	9.08980557986246e-65	NA	NA	NA
ENSG00000119227	-2.212719055138	0.0118365687305733	0.0242635215329734	NA	NA	NA
ENSG00000120693	-2.01331540451981	2.63439848663007e-18	2.74447141564508e-17	NA	NA	NA
ENSG00000121858	-2.08812526085402	0.0100760920001762	0.020971441906515	NA	NA	NA
ENSG00000122641	NA	NA	NA	3.46950877243206	0.00916384195585604	0.0290277062606215
ENSG00000124201	-2.09064098849443	1.49960269992628e-06	5.7172087047686e-06	NA	NA	NA
ENSG00000124224	2.22285995212613	1.60928910721807e-06	6.11111509237174e-06	NA	NA	NA
ENSG00000125246	-2.33179320474101	3.22025640171509e-05	0.000103906424448137	NA	NA	NA
ENSG00000127831	5.97117523283028	0.00125855914689217	0.00315143960780397	NA	NA	NA
ENSG00000131188	2.51339492742362	0.0122748800814346	0.0250558676450571	NA	NA	NA
ENSG00000131849	NA	NA	NA	-2.22100833385534	0.000149744813140802	0.000666811863137348
ENSG00000131885	NA	NA	NA	-7.65517346458754	2.90186489679655e-18	4.76972705169045e-17
ENSG00000133808	NA	NA	NA	2.08434279437091	2.48633911062084e-05	0.00012509481089088
ENSG00000134545	NA	NA	NA	-3.00240521008487	0.0138795406241666	0.0421667913988338
ENSG00000135218	NA	NA	NA	-2.31805636635676	0.000224823368266527	0.000973784455382666
ENSG00000135424	2.55797396415712	0.0169779047992338	0.0336528115924635	NA	NA	NA
ENSG00000136114	NA	NA	NA	4.57970291721759	0.00636620376767687	0.0208910920467776
ENSG00000139410	NA	NA	NA	-2.29040288830565	0.00318672443922567	0.0112023963067229
ENSG00000141505	NA	NA	NA	3.03092065773359	0.0149678995208637	0.0451907652470808
ENSG00000143178	2.13141271268562	0.00362319102236581	0.00828801091907645	NA	NA	NA
ENSG00000143199	5.25224032128727	0.0115178543067883	0.0236607221077542	NA	NA	NA
ENSG00000143248	NA	NA	NA	-2.04846559171422	1.65071156129716e-35	7.23529534141897e-34
ENSG00000143631	5.51459219275294	0.00705568118508975	0.0151665546139509	NA	NA	NA
ENSG00000144045	NA	NA	NA	2.04399666896757	0.00226025660307715	0.00819185256040605
ENSG00000144452	2.50411838495983	9.89460417631408e-05	0.000296816039119386	NA	NA	NA
ENSG00000148483	2.82845755538951	0.00160294604864283	0.00392171708496467	NA	NA	NA
ENSG00000149292	NA	NA	NA	-2.02288889065991	1.34864398913115e-17	2.10969823184309e-16
ENSG00000149380	2.05424130021389	0.00508401674012	0.01127460412054	NA	NA	NA
ENSG00000151303	NA	NA	NA	-2.60721729096148	0.00276836011825591	0.00985412772030137
ENSG00000152583	NA	NA	NA	-2.2129894948348	0.00776220572726594	0.0249807582532829
ENSG00000152726	NA	NA	NA	-4.86023878713237	0.00101656975164821	0.00393973651670321
ENSG00000152926	-2.69532119563935	0.00248102667462241	0.00584443777042079	NA	NA	NA
ENSG00000153233	NA	NA	NA	2.07783078633854	1.62333158373248e-06	9.48456723020281e-06
ENSG00000153237	NA	NA	NA	2.30044242869065	0.0102436128954704	0.0320573600259478
ENSG00000153294	2.97112675350961	0.0121820604653612	0.024888219913954	NA	NA	NA
ENSG00000154027	2.0734642913046	0.0102253255633114	0.021246466604435	NA	NA	NA
ENSG00000154162	NA	NA	NA	-2.18440181613192	0.000463913179569248	0.00191723335479589
ENSG00000154240	-2.05861840024948	0.0192811429106098	0.037684595633462	NA	NA	NA
ENSG00000155621	3.74047426221585	3.4539424082795e-131	9.87607064358899e-129	NA	NA	NA
ENSG00000155849	5.53468039393808	0.00501584273452909	0.0111399620739277	NA	NA	NA
ENSG00000159208	NA	NA	NA	2.72279552648206	0.00611627387445616	0.0201271010583515
ENSG00000159648	NA	NA	NA	Inf	0.000888072727697736	0.00347609486166261
ENSG00000160460	3.02353034070912	0.0124367797931472	0.0253392789023811	NA	NA	NA
ENSG00000161791	NA	NA	NA	-2.01113752272419	1.60833834060467e-21	3.34444607124436e-20
ENSG00000162576	NA	NA	NA	-2.09091848829667	3.23262647036292e-05	0.000159871973713479
ENSG00000163040	3.44023656524083	0.0197688175217803	0.0385033534311891	NA	NA	NA
ENSG00000163141	2.35623782984943	0.000519705579565925	0.00138413065473374	NA	NA	NA
ENSG00000163354	-2.26710929522589	0.015795571377577	0.0315231190589927	NA	NA	NA
ENSG00000164188	-2.7255548699839	0.00322122887805065	0.00744199671516635	NA	NA	NA
ENSG00000164488	NA	NA	NA	2.04334431605784	0.000414773402267853	0.00172595767578101
ENSG00000164749	NA	NA	NA	-2.57597384606994	7.35434607843207e-09	5.65528215470487e-08
ENSG00000165730	-2.24405402343756	3.25281647499462e-07	1.34547862749932e-06	NA	NA	NA
ENSG00000165801	NA	NA	NA	-2.52725303593444	3.42341832600512e-24	8.40033954550147e-23
ENSG00000165819	-2.2712900457548	7.74419662757334e-72	7.17753506744539e-70	NA	NA	NA
ENSG00000166313	NA	NA	NA	-2.09469410855872	1.63586870015881e-08	1.21529441420239e-07
ENSG00000166501	2.02814192766658	0.020074762194558	0.0390200649598879	NA	NA	NA
ENSG00000166750	-2.00212083717752	7.21434864082375e-96	1.24299527415424e-93	NA	NA	NA
ENSG00000167525	NA	NA	NA	-2.15256268410908	0.00278434290702035	0.00990944138569222
ENSG00000168243	NA	NA	NA	-2.07035949870014	8.84155569959268e-14	1.04906653985507e-12
ENSG00000168477	2.57175144395959	5.71686802653524e-05	0.00017714777359605	NA	NA	NA
ENSG00000168785	2.65007623308183	0.00195600895352705	0.00470667937805729	NA	NA	NA
ENSG00000169919	-2.03657143411633	1.22874091871768e-117	2.79882189943167e-115	NA	NA	NA
ENSG00000170456	NA	NA	NA	-2.0579157785671	4.61078004240039e-226	1.7178229511303e-222
ENSG00000170899	NA	NA	NA	-2.02704573251858	3.72808031815608e-15	4.94291265907836e-14
ENSG00000171236	NA	NA	NA	Inf	0.00502800669028143	0.0169169267842491
ENSG00000171401	NA	NA	NA	4.26220048864637	0.00352070203171409	0.0122626633245461
ENSG00000171931	NA	NA	NA	2.38289005415153	0.00634014883871006	0.0208178153849184
ENSG00000172014	-3.07820430586167	0.00577990557341654	0.0126528996581112	NA	NA	NA
ENSG00000172058	22.652728211845	2.20222293610394e-06	8.26233222733133e-06	NA	NA	NA
ENSG00000172969	5.91251853314318	0.0014959918681145	0.00368689431791505	NA	NA	NA
ENSG00000173262	NA	NA	NA	2.49418616390732	0.00206934290441815	0.00755974690069672
ENSG00000173838	-2.60597224469758	0.000437380348066249	0.00118197355673885	NA	NA	NA
ENSG00000173852	NA	NA	NA	-2.01993785037934	2.04321558438519e-81	4.15218556121333e-79
ENSG00000173915	-2.06166865405354	1.16370721082125e-64	8.49948978599281e-63	NA	NA	NA
ENSG00000174104	NA	NA	NA	2.22183109058002	5.92524610815968e-05	0.000280145836509733
ENSG00000175084	4.33807824049132	0.0159120931628883	0.0317226850639454	NA	NA	NA
ENSG00000176082	NA	NA	NA	2.57984194669729	0.010938806955667	0.0339713935380633
ENSG00000176092	3.48337972283524	0.00128300068837047	0.0032096512008583	NA	NA	NA
ENSG00000176381	-2.49902750545917	0.0233947687935748	0.0446848063980744	NA	NA	NA
ENSG00000176912	NA	NA	NA	-2.00572579507814	3.39600022458377e-05	0.000167507036673313
ENSG00000176919	NA	NA	NA	2.27880613384284	0.00157120261655172	0.00587630304339921
ENSG00000177098	3.44438974693134	0.00526011266053561	0.0116267523100227	NA	NA	NA
ENSG00000178081	-2.16294819585645	0.0029533143140896	0.00686552345044976	NA	NA	NA
ENSG00000179029	-2.01464547526083	8.45075611232743e-27	1.4845713907656e-25	NA	NA	NA
ENSG00000180336	NA	NA	NA	2.43586453958483	3.09169100780728e-24	7.61980824570275e-23
ENSG00000180850	NA	NA	NA	-2.47350399410665	5.6560531564631e-05	0.000268710056991005
ENSG00000183023	NA	NA	NA	-Inf	0.0107192665461478	0.0333405432548474
